payment_id,order_id,payment_type,payment_value
PAY03050,ORD03050,COD,5108
PAY03051,ORD03051,COD,4850
PAY03052,ORD03052,UPI,6379
PAY03053,ORD03053,COD,4638
PAY03054,ORD03054,UPI,8705
PAY03055,ORD03055,COD,6773
PAY03056,ORD03056,Card,1862
PAY03057,ORD03057,COD,5189
PAY03058,ORD03058,Wallet,10507
PAY03059,ORD03059,Card,6079
PAY03060,ORD03060,Card,7180
PAY03061,ORD03061,UPI,1457
PAY03062,ORD03062,Card,9217
PAY03063,ORD03063,COD,5446
PAY03064,ORD03064,COD,2126
PAY03065,ORD03065,COD,4720
PAY03066,ORD03066,Wallet,6189
PAY03067,ORD03067,COD,11599
PAY03068,ORD03068,UPI,2807
PAY03069,ORD03069,UPI,1161
PAY03070,ORD03070,Wallet,3904
PAY03071,ORD03071,Card,2418
PAY03072,ORD03072,COD,5141
PAY03073,ORD03073,UPI,11832
PAY03074,ORD03074,UPI,8156
PAY03075,ORD03075,COD,6575
PAY03076,ORD03076,UPI,5267
PAY03077,ORD03077,COD,6918
PAY03078,ORD03078,Wallet,11742
PAY03079,ORD03079,UPI,9745
PAY03080,ORD03080,UPI,2136
PAY03081,ORD03081,COD,4994
PAY03082,ORD03082,Card,8949
PAY03083,ORD03083,Card,8083
PAY03084,ORD03084,COD,8742
PAY03085,ORD03085,Wallet,8253
PAY03086,ORD03086,UPI,8693
PAY03087,ORD03087,Wallet,8376
PAY03088,ORD03088,UPI,7669
PAY03089,ORD03089,COD,7872
PAY03090,ORD03090,UPI,914
PAY03091,ORD03091,Wallet,2874
PAY03092,ORD03092,Wallet,11507
PAY03093,ORD03093,Card,8102
PAY03094,ORD03094,COD,10630
PAY03095,ORD03095,Wallet,10047
PAY03096,ORD03096,Wallet,4299
PAY03097,ORD03097,Wallet,11195
PAY03098,ORD03098,UPI,1395
PAY03099,ORD03099,COD,5118
PAY03100,ORD03100,Wallet,4178
PAY03101,ORD03101,UPI,3687
PAY03102,ORD03102,Card,841
PAY03103,ORD03103,UPI,4772
PAY03104,ORD03104,UPI,1889
PAY03105,ORD03105,Wallet,2301
PAY03106,ORD03106,COD,5448
PAY03107,ORD03107,Card,2846
PAY03108,ORD03108,Card,6538
PAY03109,ORD03109,COD,941
PAY03110,ORD03110,Wallet,3876
PAY03111,ORD03111,COD,11799
PAY03112,ORD03112,Card,5421
PAY03113,ORD03113,COD,5791
PAY03114,ORD03114,Wallet,8946
PAY03115,ORD03115,Card,10609
PAY03116,ORD03116,Wallet,8987
PAY03117,ORD03117,COD,2354
PAY03118,ORD03118,Card,7311
PAY03119,ORD03119,Card,5123
PAY03120,ORD03120,Card,7350
PAY03121,ORD03121,COD,2927
PAY03122,ORD03122,Wallet,4003
PAY03123,ORD03123,COD,2011
PAY03124,ORD03124,Wallet,1006
PAY03125,ORD03125,Card,9605
PAY03126,ORD03126,COD,7053
PAY03127,ORD03127,Card,11665
PAY03128,ORD03128,UPI,9540
PAY03129,ORD03129,Card,10053
PAY03130,ORD03130,UPI,2227
PAY03131,ORD03131,Wallet,4600
PAY03132,ORD03132,Wallet,990
PAY03133,ORD03133,UPI,5399
PAY03134,ORD03134,UPI,2183
PAY03135,ORD03135,Wallet,2796
PAY03136,ORD03136,Wallet,11853
PAY03137,ORD03137,UPI,4002
PAY03138,ORD03138,UPI,11536
PAY03139,ORD03139,UPI,7027
PAY03140,ORD03140,Wallet,6872
PAY03141,ORD03141,Wallet,11937
PAY03142,ORD03142,UPI,8654
PAY03143,ORD03143,Card,2057
PAY03144,ORD03144,Card,6113
PAY03145,ORD03145,UPI,10298
PAY03146,ORD03146,Wallet,11810
PAY03147,ORD03147,Wallet,11955
PAY03148,ORD03148,COD,8228
PAY03149,ORD03149,Card,6731
PAY03150,ORD03150,UPI,1586
PAY03151,ORD03151,UPI,922
PAY03152,ORD03152,Wallet,1683
PAY03153,ORD03153,Wallet,6095
PAY03154,ORD03154,UPI,7898
PAY03155,ORD03155,Wallet,10103
PAY03156,ORD03156,UPI,7256
PAY03157,ORD03157,Wallet,11323
PAY03158,ORD03158,COD,3784
PAY03159,ORD03159,Wallet,1888
PAY03160,ORD03160,UPI,5186
PAY03161,ORD03161,UPI,2066
PAY03162,ORD03162,UPI,9021
PAY03163,ORD03163,Wallet,9704
PAY03164,ORD03164,Wallet,4010
PAY03165,ORD03165,Card,1555
PAY03166,ORD03166,Card,11069
PAY03167,ORD03167,Wallet,6611
PAY03168,ORD03168,COD,1811
PAY03169,ORD03169,COD,11187
PAY03170,ORD03170,Wallet,4380
PAY03171,ORD03171,COD,6042
PAY03172,ORD03172,Wallet,4121
PAY03173,ORD03173,Card,4501
PAY03174,ORD03174,Card,7771
PAY03175,ORD03175,Card,3692
PAY03176,ORD03176,COD,10325
PAY03177,ORD03177,UPI,9195
PAY03178,ORD03178,UPI,3481
PAY03179,ORD03179,Wallet,1230
PAY03180,ORD03180,Card,11420
PAY03181,ORD03181,Card,7510
PAY03182,ORD03182,COD,6476
PAY03183,ORD03183,Card,9344
PAY03184,ORD03184,Card,7094
PAY03185,ORD03185,Wallet,9456
PAY03186,ORD03186,UPI,4581
PAY03187,ORD03187,UPI,3030
PAY03188,ORD03188,Card,4688
PAY03189,ORD03189,Card,743
PAY03190,ORD03190,Wallet,9968
PAY03191,ORD03191,COD,8802
PAY03192,ORD03192,Wallet,7583
PAY03193,ORD03193,Wallet,10809
PAY03194,ORD03194,Wallet,11480
PAY03195,ORD03195,UPI,3576
PAY03196,ORD03196,Card,3348
PAY03197,ORD03197,UPI,8407
PAY03198,ORD03198,UPI,1141
PAY03199,ORD03199,Wallet,2922
PAY03200,ORD03200,Wallet,6724
PAY03201,ORD03201,Wallet,9675
PAY03202,ORD03202,Card,9406
PAY03203,ORD03203,Wallet,8738
PAY03204,ORD03204,UPI,6284
PAY03205,ORD03205,UPI,7639
PAY03206,ORD03206,UPI,9981
PAY03207,ORD03207,Card,10063
PAY03208,ORD03208,Card,3329
PAY03209,ORD03209,UPI,4739
PAY03210,ORD03210,Card,7008
PAY03211,ORD03211,Wallet,8996
PAY03212,ORD03212,Wallet,11837
PAY03213,ORD03213,COD,11765
PAY03214,ORD03214,COD,4782
PAY03215,ORD03215,UPI,8128
PAY03216,ORD03216,Card,1809
PAY03217,ORD03217,Wallet,2099
PAY03218,ORD03218,UPI,8811
PAY03219,ORD03219,COD,9330
PAY03220,ORD03220,Card,5523
PAY03221,ORD03221,COD,2105
PAY03222,ORD03222,Wallet,6244
PAY03223,ORD03223,Card,4618
PAY03224,ORD03224,Card,5235
PAY03225,ORD03225,Wallet,2858
PAY03226,ORD03226,Wallet,4239
PAY03227,ORD03227,COD,8859
PAY03228,ORD03228,UPI,1814
PAY03229,ORD03229,COD,1401
PAY03230,ORD03230,Card,9343
PAY03231,ORD03231,COD,9994
PAY03232,ORD03232,COD,642
PAY03233,ORD03233,UPI,4970
PAY03234,ORD03234,UPI,9403
PAY03235,ORD03235,Wallet,3696
PAY03236,ORD03236,Card,2373
PAY03237,ORD03237,COD,6322
PAY03238,ORD03238,COD,6357
PAY03239,ORD03239,UPI,5198
PAY03240,ORD03240,COD,10579
PAY03241,ORD03241,Wallet,5035
PAY03242,ORD03242,COD,723
PAY03243,ORD03243,COD,7112
PAY03244,ORD03244,Card,3715
PAY03245,ORD03245,UPI,10945
PAY03246,ORD03246,Wallet,6506
PAY03247,ORD03247,COD,7632
PAY03248,ORD03248,UPI,2340
PAY03249,ORD03249,UPI,2982
PAY03250,ORD03250,Card,6315
PAY03251,ORD03251,UPI,5332
PAY03252,ORD03252,Wallet,7126
PAY03253,ORD03253,Wallet,9370
PAY03254,ORD03254,Wallet,1923
PAY03255,ORD03255,Card,3245
PAY03256,ORD03256,COD,10389
PAY03257,ORD03257,COD,11041
PAY03258,ORD03258,UPI,8425
PAY03259,ORD03259,Card,3324
PAY03260,ORD03260,Wallet,8915
PAY03261,ORD03261,COD,4978
PAY03262,ORD03262,Card,8483
PAY03263,ORD03263,UPI,11127
PAY03264,ORD03264,Wallet,7828
PAY03265,ORD03265,UPI,2311
PAY03266,ORD03266,COD,11186
PAY03267,ORD03267,Card,10410
PAY03268,ORD03268,Wallet,4101
PAY03269,ORD03269,COD,7150
PAY03270,ORD03270,Wallet,2171
PAY03271,ORD03271,UPI,2577
PAY03272,ORD03272,Card,8226
PAY03273,ORD03273,Wallet,7847
PAY03274,ORD03274,Card,1628
PAY03275,ORD03275,COD,5215
PAY03276,ORD03276,UPI,7049
PAY03277,ORD03277,Card,2194
PAY03278,ORD03278,Wallet,2679
PAY03279,ORD03279,COD,4504
PAY03280,ORD03280,UPI,9371
PAY03281,ORD03281,Wallet,6011
PAY03282,ORD03282,COD,9733
PAY03283,ORD03283,Wallet,5573
PAY03284,ORD03284,Wallet,7861
PAY03285,ORD03285,UPI,8660
PAY03286,ORD03286,Wallet,3281
PAY03287,ORD03287,COD,2027
PAY03288,ORD03288,Wallet,3074
PAY03289,ORD03289,Card,1159
PAY03290,ORD03290,COD,10314
PAY03291,ORD03291,Card,8536
PAY03292,ORD03292,Card,1044
PAY03293,ORD03293,COD,2988
PAY03294,ORD03294,Card,1108
PAY03295,ORD03295,COD,815
PAY03296,ORD03296,Wallet,3777
PAY03297,ORD03297,Wallet,3350
PAY03298,ORD03298,UPI,11876
PAY03299,ORD03299,Card,7524
PAY03300,ORD03300,Card,5123
PAY03301,ORD03301,COD,1187
PAY03302,ORD03302,COD,868
PAY03303,ORD03303,Wallet,2121
PAY03304,ORD03304,Wallet,10966
PAY03305,ORD03305,UPI,3236
PAY03306,ORD03306,UPI,1130
PAY03307,ORD03307,Card,2502
PAY03308,ORD03308,Wallet,5770
PAY03309,ORD03309,Card,9562
PAY03310,ORD03310,Card,2308
PAY03311,ORD03311,COD,2432
PAY03312,ORD03312,Wallet,4448
PAY03313,ORD03313,UPI,8999
PAY03314,ORD03314,Card,1272
PAY03315,ORD03315,Card,3136
PAY03316,ORD03316,Card,7713
PAY03317,ORD03317,COD,10394
PAY03318,ORD03318,COD,5494
PAY03319,ORD03319,Wallet,3818
PAY03320,ORD03320,UPI,3355
PAY03321,ORD03321,UPI,10112
PAY03322,ORD03322,Card,4217
PAY03323,ORD03323,COD,2338
PAY03324,ORD03324,COD,1270
PAY03325,ORD03325,Card,6472
PAY03326,ORD03326,Wallet,8935
PAY03327,ORD03327,UPI,8405
PAY03328,ORD03328,UPI,10011
PAY03329,ORD03329,Card,2493
PAY03330,ORD03330,COD,4707
PAY03331,ORD03331,UPI,8348
PAY03332,ORD03332,COD,974
PAY03333,ORD03333,UPI,5729
PAY03334,ORD03334,UPI,871
PAY03335,ORD03335,Wallet,11225
PAY03336,ORD03336,Card,9084
PAY03337,ORD03337,Wallet,3470
PAY03338,ORD03338,COD,10097
PAY03339,ORD03339,UPI,4849
PAY03340,ORD03340,UPI,3909
PAY03341,ORD03341,Card,11784
PAY03342,ORD03342,COD,914
PAY03343,ORD03343,Wallet,4518
PAY03344,ORD03344,UPI,7680
PAY03345,ORD03345,Card,1136
PAY03346,ORD03346,Card,2625
PAY03347,ORD03347,Card,2194
PAY03348,ORD03348,UPI,1286
PAY03349,ORD03349,Card,8846
PAY03350,ORD03350,COD,9239
PAY03351,ORD03351,UPI,3463
PAY03352,ORD03352,Wallet,6882
PAY03353,ORD03353,Wallet,11770
PAY03354,ORD03354,COD,3824
PAY03355,ORD03355,Wallet,10040
PAY03356,ORD03356,COD,2987
PAY03357,ORD03357,Card,11712
PAY03358,ORD03358,UPI,3501
PAY03359,ORD03359,Card,7426
PAY03360,ORD03360,Card,10699
PAY03361,ORD03361,COD,11139
PAY03362,ORD03362,Wallet,7557
PAY03363,ORD03363,COD,5159
PAY03364,ORD03364,COD,1685
PAY03365,ORD03365,Wallet,11090
PAY03366,ORD03366,Wallet,10415
PAY03367,ORD03367,COD,5090
PAY03368,ORD03368,COD,9825
PAY03369,ORD03369,Card,4582
PAY03370,ORD03370,COD,7007
PAY03371,ORD03371,UPI,1997
PAY03372,ORD03372,COD,10561
PAY03373,ORD03373,Wallet,4492
PAY03374,ORD03374,Wallet,4188
PAY03375,ORD03375,Card,8600
PAY03376,ORD03376,UPI,4887
PAY03377,ORD03377,UPI,7828
PAY03378,ORD03378,Card,10251
PAY03379,ORD03379,Card,2265
PAY03380,ORD03380,Card,3005
PAY03381,ORD03381,COD,9638
PAY03382,ORD03382,Card,5654
PAY03383,ORD03383,UPI,2807
PAY03384,ORD03384,UPI,11065
PAY03385,ORD03385,Wallet,11610
PAY03386,ORD03386,Card,6552
PAY03387,ORD03387,COD,4489
PAY03388,ORD03388,Wallet,5446
PAY03389,ORD03389,Card,1551
PAY03390,ORD03390,Card,2461
PAY03391,ORD03391,COD,10084
PAY03392,ORD03392,UPI,10115
PAY03393,ORD03393,UPI,8054
PAY03394,ORD03394,Card,10019
PAY03395,ORD03395,COD,9722
PAY03396,ORD03396,UPI,6973
PAY03397,ORD03397,Card,9484
PAY03398,ORD03398,COD,835
PAY03399,ORD03399,UPI,11869
PAY03400,ORD03400,COD,6947
PAY03401,ORD03401,Card,5944
PAY03402,ORD03402,COD,3437
PAY03403,ORD03403,UPI,5084
PAY03404,ORD03404,Card,6819
PAY03405,ORD03405,UPI,11853
PAY03406,ORD03406,Wallet,3187
PAY03407,ORD03407,Wallet,1554
PAY03408,ORD03408,Wallet,11153
PAY03409,ORD03409,COD,11778
PAY03410,ORD03410,COD,6042
PAY03411,ORD03411,COD,11617
PAY03412,ORD03412,Card,7008
PAY03413,ORD03413,Card,3826
PAY03414,ORD03414,Card,1894
PAY03415,ORD03415,Card,3798
PAY03416,ORD03416,Card,9364
PAY03417,ORD03417,Card,11430
PAY03418,ORD03418,Wallet,6726
PAY03419,ORD03419,COD,962
PAY03420,ORD03420,Card,8465
PAY03421,ORD03421,Card,2701
PAY03422,ORD03422,Card,1475
PAY03423,ORD03423,UPI,5706
PAY03424,ORD03424,Wallet,11808
PAY03425,ORD03425,UPI,7658
PAY03426,ORD03426,COD,6295
PAY03427,ORD03427,Card,816
PAY03428,ORD03428,UPI,9138
PAY03429,ORD03429,COD,1137
PAY03430,ORD03430,Card,11245
PAY03431,ORD03431,Card,2362
PAY03432,ORD03432,Wallet,5541
PAY03433,ORD03433,COD,5725
PAY03434,ORD03434,Wallet,5127
PAY03435,ORD03435,COD,10223
PAY03436,ORD03436,UPI,11798
PAY03437,ORD03437,COD,6092
PAY03438,ORD03438,Card,3247
PAY03439,ORD03439,COD,3139
PAY03440,ORD03440,UPI,5473
PAY03441,ORD03441,Card,9106
PAY03442,ORD03442,UPI,5299
PAY03443,ORD03443,UPI,2976
PAY03444,ORD03444,UPI,5047
PAY03445,ORD03445,Wallet,5974
PAY03446,ORD03446,COD,7329
PAY03447,ORD03447,Wallet,5031
PAY03448,ORD03448,Wallet,8292
PAY03449,ORD03449,COD,2950
PAY03450,ORD03450,UPI,557
PAY03451,ORD03451,UPI,6620
PAY03452,ORD03452,UPI,11387
PAY03453,ORD03453,UPI,4766
PAY03454,ORD03454,Wallet,9279
PAY03455,ORD03455,Wallet,5036
PAY03456,ORD03456,Card,8719
PAY03457,ORD03457,Wallet,3486
PAY03458,ORD03458,Card,2019
PAY03459,ORD03459,Wallet,9328
PAY03460,ORD03460,Card,11534
PAY03461,ORD03461,Card,2856
PAY03462,ORD03462,Wallet,3175
PAY03463,ORD03463,Wallet,10226
PAY03464,ORD03464,COD,3946
PAY03465,ORD03465,COD,7364
PAY03466,ORD03466,COD,1552
PAY03467,ORD03467,COD,1002
PAY03468,ORD03468,UPI,1019
PAY03469,ORD03469,COD,10661
PAY03470,ORD03470,Wallet,11589
PAY03471,ORD03471,Wallet,652
PAY03472,ORD03472,Wallet,4742
PAY03473,ORD03473,UPI,6391
PAY03474,ORD03474,COD,10576
PAY03475,ORD03475,Wallet,7142
PAY03476,ORD03476,UPI,9823
PAY03477,ORD03477,Wallet,8205
PAY03478,ORD03478,Card,2259
PAY03479,ORD03479,COD,9007
PAY03480,ORD03480,Wallet,587
PAY03481,ORD03481,Card,6653
PAY03482,ORD03482,COD,11361
PAY03483,ORD03483,COD,11714
PAY03484,ORD03484,COD,5626
PAY03485,ORD03485,Wallet,4198
PAY03486,ORD03486,Wallet,3609
PAY03487,ORD03487,UPI,5783
PAY03488,ORD03488,Card,3819
PAY03489,ORD03489,Wallet,3992
PAY03490,ORD03490,Card,6659
PAY03491,ORD03491,Wallet,11108
PAY03492,ORD03492,Card,8269
PAY03493,ORD03493,COD,8792
PAY03494,ORD03494,UPI,6251
PAY03495,ORD03495,UPI,10865
PAY03496,ORD03496,Wallet,1324
PAY03497,ORD03497,UPI,3228
PAY03498,ORD03498,UPI,8449
PAY03499,ORD03499,COD,7318
PAY03500,ORD03500,Wallet,9357
PAY03501,ORD03501,Card,9243
PAY03502,ORD03502,UPI,10996
PAY03503,ORD03503,COD,2885
PAY03504,ORD03504,COD,4455
PAY03505,ORD03505,Wallet,9413
PAY03506,ORD03506,COD,7743
PAY03507,ORD03507,Wallet,2818
PAY03508,ORD03508,UPI,6062
PAY03509,ORD03509,COD,9788
PAY03510,ORD03510,UPI,5944
PAY03511,ORD03511,UPI,3653
PAY03512,ORD03512,UPI,9809
PAY03513,ORD03513,UPI,10765
PAY03514,ORD03514,Card,8197
PAY03515,ORD03515,UPI,3249
PAY03516,ORD03516,Card,8575
PAY03517,ORD03517,UPI,1234
PAY03518,ORD03518,UPI,2962
PAY03519,ORD03519,COD,3588
PAY03520,ORD03520,COD,4161
PAY03521,ORD03521,COD,10908
PAY03522,ORD03522,Card,6105
PAY03523,ORD03523,Wallet,4598
PAY03524,ORD03524,UPI,4753
PAY03525,ORD03525,Card,8082
PAY03526,ORD03526,Card,6010
PAY03527,ORD03527,Wallet,10028
PAY03528,ORD03528,Wallet,11879
PAY03529,ORD03529,UPI,10214
PAY03530,ORD03530,Card,2696
PAY03531,ORD03531,Card,9438
PAY03532,ORD03532,Wallet,1018
PAY03533,ORD03533,Card,8364
PAY03534,ORD03534,Wallet,11798
PAY03535,ORD03535,Wallet,1344
PAY03536,ORD03536,COD,1023
PAY03537,ORD03537,COD,7849
PAY03538,ORD03538,Card,8089
PAY03539,ORD03539,UPI,4218
PAY03540,ORD03540,Card,10456
PAY03541,ORD03541,COD,9607
PAY03542,ORD03542,COD,7309
PAY03543,ORD03543,COD,2104
PAY03544,ORD03544,Card,2898
PAY03545,ORD03545,Card,7990
PAY03546,ORD03546,Card,9891
PAY03547,ORD03547,Card,3090
PAY03548,ORD03548,UPI,3927
PAY03549,ORD03549,UPI,8147
PAY03550,ORD03550,Wallet,881
PAY03551,ORD03551,Wallet,8305
PAY03552,ORD03552,UPI,2699
PAY03553,ORD03553,COD,7484
PAY03554,ORD03554,UPI,8233
PAY03555,ORD03555,UPI,3320
PAY03556,ORD03556,UPI,8051
PAY03557,ORD03557,UPI,3135
PAY03558,ORD03558,UPI,7041
PAY03559,ORD03559,UPI,5536
PAY03560,ORD03560,UPI,2536
PAY03561,ORD03561,Card,7353
PAY03562,ORD03562,Wallet,1359
PAY03563,ORD03563,UPI,4275
PAY03564,ORD03564,UPI,6434
PAY03565,ORD03565,COD,9453
PAY03566,ORD03566,Card,5562
PAY03567,ORD03567,Card,5068
PAY03568,ORD03568,COD,2145
PAY03569,ORD03569,UPI,3904
PAY03570,ORD03570,Wallet,11198
PAY03571,ORD03571,UPI,3673
PAY03572,ORD03572,Wallet,10443
PAY03573,ORD03573,Card,8567
PAY03574,ORD03574,Wallet,6778
PAY03575,ORD03575,UPI,7424
PAY03576,ORD03576,Card,572
PAY03577,ORD03577,Card,7619
PAY03578,ORD03578,Card,7777
PAY03579,ORD03579,UPI,6238
PAY03580,ORD03580,COD,2008
PAY03581,ORD03581,Wallet,850
PAY03582,ORD03582,COD,10413
PAY03583,ORD03583,Card,5381
PAY03584,ORD03584,COD,2469
PAY03585,ORD03585,UPI,2845
PAY03586,ORD03586,Card,6039
PAY03587,ORD03587,UPI,8105
PAY03588,ORD03588,Card,6047
PAY03589,ORD03589,Wallet,8554
PAY03590,ORD03590,Card,5587
PAY03591,ORD03591,Wallet,10379
PAY03592,ORD03592,Card,7978
PAY03593,ORD03593,COD,11076
PAY03594,ORD03594,Card,1591
PAY03595,ORD03595,Card,1778
PAY03596,ORD03596,UPI,9382
PAY03597,ORD03597,Wallet,10959
PAY03598,ORD03598,Wallet,7564
PAY03599,ORD03599,UPI,5601
PAY03600,ORD03600,UPI,8586
PAY03601,ORD03601,COD,6175
PAY03602,ORD03602,Wallet,11316
PAY03603,ORD03603,Wallet,1625
PAY03604,ORD03604,COD,8218
PAY03605,ORD03605,COD,6551
PAY03606,ORD03606,Card,4296
PAY03607,ORD03607,UPI,7497
PAY03608,ORD03608,Wallet,9259
PAY03609,ORD03609,COD,4919
PAY03610,ORD03610,COD,1245
PAY03611,ORD03611,Card,7522
PAY03612,ORD03612,UPI,1883
PAY03613,ORD03613,COD,9469
PAY03614,ORD03614,UPI,4626
PAY03615,ORD03615,COD,4857
PAY03616,ORD03616,Card,7238
PAY03617,ORD03617,Wallet,11884
PAY03618,ORD03618,COD,9680
PAY03619,ORD03619,UPI,6431
PAY03620,ORD03620,Wallet,11119
PAY03621,ORD03621,COD,4259
PAY03622,ORD03622,Wallet,4984
PAY03623,ORD03623,UPI,5832
PAY03624,ORD03624,Card,1243
PAY03625,ORD03625,Wallet,3622
PAY03626,ORD03626,COD,4466
PAY03627,ORD03627,COD,8109
PAY03628,ORD03628,Card,6637
PAY03629,ORD03629,Card,10236
PAY03630,ORD03630,Card,9752
PAY03631,ORD03631,UPI,11491
PAY03632,ORD03632,Wallet,7626
PAY03633,ORD03633,COD,9108
PAY03634,ORD03634,Wallet,1769
PAY03635,ORD03635,Card,7096
PAY03636,ORD03636,COD,4207
PAY03637,ORD03637,UPI,9117
PAY03638,ORD03638,COD,10143
PAY03639,ORD03639,Wallet,11415
PAY03640,ORD03640,Card,11151
PAY03641,ORD03641,Card,8483
PAY03642,ORD03642,Wallet,1180
PAY03643,ORD03643,Card,6468
PAY03644,ORD03644,Wallet,3326
PAY03645,ORD03645,Wallet,1019
PAY03646,ORD03646,UPI,4127
PAY03647,ORD03647,Wallet,4063
PAY03648,ORD03648,Card,4862
PAY03649,ORD03649,Wallet,5744
PAY03650,ORD03650,COD,7210
PAY03651,ORD03651,Card,3936
PAY03652,ORD03652,Wallet,2030
PAY03653,ORD03653,COD,7002
PAY03654,ORD03654,UPI,8677
PAY03655,ORD03655,COD,3578
PAY03656,ORD03656,COD,6933
PAY03657,ORD03657,COD,3636
PAY03658,ORD03658,COD,8894
PAY03659,ORD03659,COD,9420
PAY03660,ORD03660,COD,7893
PAY03661,ORD03661,UPI,10381
PAY03662,ORD03662,COD,2224
PAY03663,ORD03663,Card,3534
PAY03664,ORD03664,UPI,10443
PAY03665,ORD03665,Card,4299
PAY03666,ORD03666,Card,7246
PAY03667,ORD03667,COD,8259
PAY03668,ORD03668,Card,3148
PAY03669,ORD03669,COD,11614
PAY03670,ORD03670,COD,8649
PAY03671,ORD03671,Card,4151
PAY03672,ORD03672,Card,4013
PAY03673,ORD03673,Card,9888
PAY03674,ORD03674,UPI,8054
PAY03675,ORD03675,Wallet,11540
PAY03676,ORD03676,COD,9169
PAY03677,ORD03677,UPI,9602
PAY03678,ORD03678,UPI,9825
PAY03679,ORD03679,Wallet,5780
PAY03680,ORD03680,COD,7801
PAY03681,ORD03681,Wallet,4850
PAY03682,ORD03682,COD,6810
PAY03683,ORD03683,COD,2151
PAY03684,ORD03684,UPI,2191
PAY03685,ORD03685,COD,10464
PAY03686,ORD03686,Card,1747
PAY03687,ORD03687,UPI,10514
PAY03688,ORD03688,Card,1481
PAY03689,ORD03689,Card,5245
PAY03690,ORD03690,Wallet,1265
PAY03691,ORD03691,UPI,5542
PAY03692,ORD03692,COD,9217
PAY03693,ORD03693,COD,11032
PAY03694,ORD03694,UPI,9054
PAY03695,ORD03695,Card,7626
PAY03696,ORD03696,UPI,6950
PAY03697,ORD03697,Card,3166
PAY03698,ORD03698,Card,7854
PAY03699,ORD03699,UPI,1243
PAY03700,ORD03700,Card,7116
PAY03701,ORD03701,UPI,7590
PAY03702,ORD03702,COD,9856
PAY03703,ORD03703,Wallet,4019
PAY03704,ORD03704,Wallet,4116
PAY03705,ORD03705,Card,10695
PAY03706,ORD03706,Wallet,1501
PAY03707,ORD03707,COD,11283
PAY03708,ORD03708,Wallet,6926
PAY03709,ORD03709,UPI,977
PAY03710,ORD03710,UPI,6556
PAY03711,ORD03711,Wallet,2428
PAY03712,ORD03712,COD,7642
PAY03713,ORD03713,UPI,8269
PAY03714,ORD03714,Card,9324
PAY03715,ORD03715,COD,5830
PAY03716,ORD03716,Card,1274
PAY03717,ORD03717,Card,7644
PAY03718,ORD03718,COD,11220
PAY03719,ORD03719,Wallet,2022
PAY03720,ORD03720,COD,6633
PAY03721,ORD03721,UPI,8250
PAY03722,ORD03722,COD,6490
PAY03723,ORD03723,COD,8376
PAY03724,ORD03724,Card,9307
PAY03725,ORD03725,Wallet,8005
PAY03726,ORD03726,Wallet,1569
PAY03727,ORD03727,COD,1963
PAY03728,ORD03728,Wallet,6366
PAY03729,ORD03729,Card,3248
PAY03730,ORD03730,Wallet,1644
PAY03731,ORD03731,Wallet,11426
PAY03732,ORD03732,UPI,11065
PAY03733,ORD03733,UPI,9852
PAY03734,ORD03734,UPI,10801
PAY03735,ORD03735,Wallet,3980
PAY03736,ORD03736,UPI,5145
PAY03737,ORD03737,UPI,1425
PAY03738,ORD03738,Wallet,5254
PAY03739,ORD03739,Wallet,2227
PAY03740,ORD03740,UPI,8067
PAY03741,ORD03741,COD,9746
PAY03742,ORD03742,Card,6127
PAY03743,ORD03743,UPI,9581
PAY03744,ORD03744,Card,8208
PAY03745,ORD03745,UPI,1299
PAY03746,ORD03746,COD,5638
PAY03747,ORD03747,COD,11803
PAY03748,ORD03748,Card,3954
PAY03749,ORD03749,Card,8463
PAY03750,ORD03750,Card,779
PAY03751,ORD03751,COD,3783
PAY03752,ORD03752,UPI,8312
PAY03753,ORD03753,COD,10084
PAY03754,ORD03754,COD,10730
PAY03755,ORD03755,COD,3049
PAY03756,ORD03756,UPI,1428
PAY03757,ORD03757,COD,4929
PAY03758,ORD03758,Card,11549
PAY03759,ORD03759,Wallet,3041
PAY03760,ORD03760,Card,4577
PAY03761,ORD03761,COD,4303
PAY03762,ORD03762,UPI,7116
PAY03763,ORD03763,Card,9362
PAY03764,ORD03764,COD,812
PAY03765,ORD03765,Wallet,2668
PAY03766,ORD03766,COD,7023
PAY03767,ORD03767,Card,7913
PAY03768,ORD03768,Card,5923
PAY03769,ORD03769,Wallet,8975
PAY03770,ORD03770,COD,7106
PAY03771,ORD03771,UPI,5145
PAY03772,ORD03772,Card,5637
PAY03773,ORD03773,Wallet,5550
PAY03774,ORD03774,Card,5815
PAY03775,ORD03775,Wallet,6161
PAY03776,ORD03776,Card,11820
PAY03777,ORD03777,Wallet,11558
PAY03778,ORD03778,Card,3772
PAY03779,ORD03779,COD,7072
PAY03780,ORD03780,Wallet,10902
PAY03781,ORD03781,COD,6616
PAY03782,ORD03782,Card,4723
PAY03783,ORD03783,UPI,9577
PAY03784,ORD03784,Card,4820
PAY03785,ORD03785,UPI,6322
PAY03786,ORD03786,Wallet,9713
PAY03787,ORD03787,Card,10092
PAY03788,ORD03788,Card,6899
PAY03789,ORD03789,COD,1310
PAY03790,ORD03790,Wallet,6547
PAY03791,ORD03791,Card,7725
PAY03792,ORD03792,Card,9899
PAY03793,ORD03793,UPI,5855
PAY03794,ORD03794,Wallet,770
PAY03795,ORD03795,COD,2149
PAY03796,ORD03796,COD,2554
