review_id,order_id,rating,review_text
REV02625,ORD08312,5,Excellent product and fast delivery
REV02626,ORD03366,2,"Delivery delayed, disappointed"
REV02627,ORD04787,5,Very satisfied with purchase
REV02628,ORD08166,5,Highly recommended
REV02629,ORD02528,5,Excellent product and fast delivery
REV02630,ORD02258,4,Worth the price
REV02631,ORD07195,2,Poor quality product
REV02632,ORD04020,5,Excellent product and fast delivery
REV02633,ORD05593,5,Amazing quality
REV02634,ORD01397,3,Poor quality product
REV02635,ORD05909,3,Poor packaging
REV02636,ORD02484,4,Very satisfied with purchase
REV02637,ORD06910,5,Highly recommended
REV02638,ORD07026,5,Very satisfied with purchase
REV02639,ORD07517,4,Amazing quality
REV02640,ORD05928,5,Highly recommended
REV02641,ORD02386,5,Amazing quality
REV02642,ORD01141,5,Highly recommended
REV02643,ORD06581,2,Bad experience
REV02644,ORD07112,5,Very satisfied with purchase
REV02645,ORD02474,1,"Delivery delayed, disappointed"
REV02646,ORD08517,5,Excellent product and fast delivery
REV02647,ORD06587,5,Amazing quality
REV02648,ORD04987,5,Highly recommended
REV02649,ORD05639,5,Worth the price
REV02650,ORD08648,1,Bad experience
REV02651,ORD06619,4,Very satisfied with purchase
REV02652,ORD08920,4,Very satisfied with purchase
REV02653,ORD07245,4,Highly recommended
REV02654,ORD03233,5,Amazing quality
REV02655,ORD00606,5,Excellent product and fast delivery
REV02656,ORD02065,4,Amazing quality
REV02657,ORD04652,4,Highly recommended
REV02658,ORD09041,3,Not worth the money
REV02659,ORD02622,3,Bad experience
REV02660,ORD09708,1,Not worth the money
REV02661,ORD06927,3,Bad experience
REV02662,ORD00983,5,Excellent product and fast delivery
REV02663,ORD08315,5,Worth the price
REV02664,ORD02044,4,Excellent product and fast delivery
REV02665,ORD00086,4,Highly recommended
REV02666,ORD09529,4,Very satisfied with purchase
REV02667,ORD09758,4,Highly recommended
REV02668,ORD04662,3,Bad experience
REV02669,ORD02294,5,Highly recommended
REV02670,ORD04058,5,Highly recommended
REV02671,ORD09542,2,Not worth the money
REV02672,ORD07444,3,Bad experience
REV02673,ORD06752,2,Poor packaging
REV02674,ORD06962,2,"Delivery delayed, disappointed"
REV02675,ORD03520,5,Amazing quality
REV02676,ORD08623,4,Worth the price
REV02677,ORD08503,4,Highly recommended
REV02678,ORD09574,5,Worth the price
REV02679,ORD07211,4,Amazing quality
REV02680,ORD06831,5,Amazing quality
REV02681,ORD08287,5,Very satisfied with purchase
REV02682,ORD02120,2,Poor packaging
REV02683,ORD08670,5,Highly recommended
REV02684,ORD07462,2,Poor quality product
REV02685,ORD09160,4,Very satisfied with purchase
REV02686,ORD09857,4,Excellent product and fast delivery
REV02687,ORD01981,5,Excellent product and fast delivery
REV02688,ORD00660,4,Worth the price
REV02689,ORD06087,4,Excellent product and fast delivery
REV02690,ORD04969,3,Bad experience
REV02691,ORD02341,3,"Delivery delayed, disappointed"
REV02692,ORD06911,2,Not worth the money
REV02693,ORD04645,1,Bad experience
REV02694,ORD00035,3,Poor packaging
REV02695,ORD01107,2,Bad experience
REV02696,ORD07884,5,Amazing quality
REV02697,ORD07412,4,Highly recommended
REV02698,ORD07787,5,Amazing quality
REV02699,ORD02176,5,Highly recommended
REV02700,ORD07552,5,Highly recommended
REV02701,ORD02441,5,Amazing quality
REV02702,ORD01464,5,Worth the price
REV02703,ORD06712,5,Highly recommended
REV02704,ORD05555,4,Amazing quality
REV02705,ORD04545,4,Amazing quality
REV02706,ORD00407,4,Very satisfied with purchase
REV02707,ORD09193,4,Worth the price
REV02708,ORD01396,4,Highly recommended
REV02709,ORD08878,3,Not worth the money
REV02710,ORD09343,4,Excellent product and fast delivery
REV02711,ORD08236,4,Amazing quality
REV02712,ORD08714,5,Excellent product and fast delivery
REV02713,ORD04505,2,"Delivery delayed, disappointed"
REV02714,ORD09496,5,Very satisfied with purchase
REV02715,ORD09943,4,Highly recommended
REV02716,ORD00738,3,Not worth the money
REV02717,ORD05570,4,Excellent product and fast delivery
REV02718,ORD00395,4,Amazing quality
REV02719,ORD06259,5,Worth the price
REV02720,ORD01628,3,"Delivery delayed, disappointed"
REV02721,ORD02360,4,Worth the price
REV02722,ORD02527,3,"Delivery delayed, disappointed"
REV02723,ORD02773,3,Poor packaging
REV02724,ORD02974,1,Bad experience
REV02725,ORD04883,1,"Delivery delayed, disappointed"
REV02726,ORD02335,4,Worth the price
REV02727,ORD04226,4,Worth the price
REV02728,ORD00850,4,Excellent product and fast delivery
REV02729,ORD09602,3,Not worth the money
REV02730,ORD08265,3,Not worth the money
REV02731,ORD04413,4,Excellent product and fast delivery
REV02732,ORD09063,1,Poor packaging
REV02733,ORD00474,4,Amazing quality
REV02734,ORD00306,4,Very satisfied with purchase
REV02735,ORD01664,3,Not worth the money
REV02736,ORD02058,3,Not worth the money
REV02737,ORD07307,3,Poor packaging
REV02738,ORD03334,2,Not worth the money
REV02739,ORD06117,5,Very satisfied with purchase
REV02740,ORD04017,4,Very satisfied with purchase
REV02741,ORD09096,4,Amazing quality
REV02742,ORD07613,4,Excellent product and fast delivery
REV02743,ORD04740,5,Highly recommended
REV02744,ORD00009,5,Very satisfied with purchase
REV02745,ORD04478,1,Poor packaging
REV02746,ORD05758,4,Amazing quality
REV02747,ORD09588,5,Very satisfied with purchase
REV02748,ORD00746,5,Worth the price
REV02749,ORD09226,2,Not worth the money
REV02750,ORD06477,1,"Delivery delayed, disappointed"
REV02751,ORD09118,5,Very satisfied with purchase
REV02752,ORD03455,5,Amazing quality
REV02753,ORD05614,4,Worth the price
REV02754,ORD04474,4,Amazing quality
REV02755,ORD05598,3,Bad experience
REV02756,ORD05382,3,Not worth the money
REV02757,ORD00034,1,Poor quality product
REV02758,ORD00157,4,Excellent product and fast delivery
REV02759,ORD09107,5,Amazing quality
REV02760,ORD06436,5,Amazing quality
REV02761,ORD08826,4,Excellent product and fast delivery
REV02762,ORD02023,1,Poor packaging
REV02763,ORD09852,4,Amazing quality
REV02764,ORD00139,4,Very satisfied with purchase
REV02765,ORD03162,2,Bad experience
REV02766,ORD00325,4,Very satisfied with purchase
REV02767,ORD03138,5,Worth the price
REV02768,ORD04968,2,Not worth the money
REV02769,ORD03839,5,Very satisfied with purchase
REV02770,ORD00603,5,Worth the price
REV02771,ORD03426,3,Not worth the money
REV02772,ORD01818,1,Poor packaging
REV02773,ORD08198,5,Highly recommended
REV02774,ORD03175,4,Highly recommended
REV02775,ORD09880,5,Highly recommended
REV02776,ORD09637,4,Excellent product and fast delivery
REV02777,ORD02088,2,"Delivery delayed, disappointed"
REV02778,ORD03735,3,Not worth the money
REV02779,ORD03144,5,Worth the price
REV02780,ORD08732,5,Excellent product and fast delivery
REV02781,ORD07438,4,Highly recommended
REV02782,ORD00850,1,Poor packaging
REV02783,ORD07087,5,Worth the price
REV02784,ORD04490,5,Amazing quality
REV02785,ORD07645,2,Not worth the money
REV02786,ORD00713,4,Highly recommended
REV02787,ORD00770,5,Very satisfied with purchase
REV02788,ORD08724,3,Poor packaging
REV02789,ORD06421,4,Excellent product and fast delivery
REV02790,ORD09369,3,"Delivery delayed, disappointed"
REV02791,ORD06944,5,Very satisfied with purchase
REV02792,ORD03226,5,Very satisfied with purchase
REV02793,ORD01030,2,Bad experience
REV02794,ORD00457,4,Excellent product and fast delivery
REV02795,ORD09709,4,Excellent product and fast delivery
REV02796,ORD04103,5,Worth the price
REV02797,ORD03906,3,Poor packaging
REV02798,ORD05466,5,Excellent product and fast delivery
REV02799,ORD01195,4,Very satisfied with purchase
REV02800,ORD07185,5,Highly recommended
REV02801,ORD09486,5,Amazing quality
REV02802,ORD00547,2,"Delivery delayed, disappointed"
REV02803,ORD02090,4,Excellent product and fast delivery
REV02804,ORD00898,1,Poor packaging
REV02805,ORD01078,3,Poor packaging
REV02806,ORD09163,2,"Delivery delayed, disappointed"
REV02807,ORD06582,1,Poor packaging
REV02808,ORD03820,2,Poor packaging
REV02809,ORD00174,5,Highly recommended
REV02810,ORD07015,4,Amazing quality
REV02811,ORD01660,5,Highly recommended
REV02812,ORD07440,3,"Delivery delayed, disappointed"
REV02813,ORD03154,4,Highly recommended
REV02814,ORD09752,2,"Delivery delayed, disappointed"
REV02815,ORD03173,5,Highly recommended
REV02816,ORD08338,5,Very satisfied with purchase
REV02817,ORD07888,3,Poor packaging
REV02818,ORD03047,5,Amazing quality
REV02819,ORD00992,3,"Delivery delayed, disappointed"
REV02820,ORD07141,2,Not worth the money
REV02821,ORD05099,4,Worth the price
REV02822,ORD02386,4,Highly recommended
REV02823,ORD09885,2,Bad experience
REV02824,ORD00133,3,Bad experience
REV02825,ORD00940,4,Very satisfied with purchase
REV02826,ORD00895,3,Not worth the money
REV02827,ORD03283,4,Very satisfied with purchase
REV02828,ORD01121,4,Very satisfied with purchase
REV02829,ORD07658,3,Poor packaging
REV02830,ORD09477,4,Worth the price
REV02831,ORD04910,4,Worth the price
REV02832,ORD01718,4,Very satisfied with purchase
REV02833,ORD08126,4,Excellent product and fast delivery
REV02834,ORD03655,3,"Delivery delayed, disappointed"
REV02835,ORD03493,5,Amazing quality
REV02836,ORD06159,3,Bad experience
REV02837,ORD00111,3,Poor quality product
REV02838,ORD05864,4,Excellent product and fast delivery
REV02839,ORD02334,1,"Delivery delayed, disappointed"
REV02840,ORD09596,3,Poor quality product
REV02841,ORD00720,5,Worth the price
REV02842,ORD03242,5,Very satisfied with purchase
REV02843,ORD04293,3,Poor quality product
REV02844,ORD09086,5,Worth the price
REV02845,ORD00353,3,Poor quality product
REV02846,ORD01658,2,Bad experience
REV02847,ORD06209,1,Poor quality product
REV02848,ORD05545,5,Excellent product and fast delivery
REV02849,ORD07475,5,Worth the price
REV02850,ORD02808,3,Bad experience
REV02851,ORD07107,5,Highly recommended
REV02852,ORD01942,5,Excellent product and fast delivery
REV02853,ORD03108,2,Poor quality product
REV02854,ORD06132,3,Poor packaging
REV02855,ORD04007,3,Poor packaging
REV02856,ORD09623,5,Highly recommended
REV02857,ORD04820,3,Not worth the money
REV02858,ORD04050,5,Worth the price
REV02859,ORD02072,1,Bad experience
REV02860,ORD08012,5,Highly recommended
REV02861,ORD07712,3,"Delivery delayed, disappointed"
REV02862,ORD01063,5,Highly recommended
REV02863,ORD08343,2,Poor packaging
REV02864,ORD07607,4,Highly recommended
REV02865,ORD08610,2,Bad experience
REV02866,ORD07763,5,Amazing quality
REV02867,ORD09568,3,Poor packaging
REV02868,ORD03597,4,Very satisfied with purchase
REV02869,ORD03841,5,Amazing quality
REV02870,ORD06964,4,Worth the price
REV02871,ORD02576,5,Highly recommended
REV02872,ORD04171,5,Worth the price
REV02873,ORD01377,4,Very satisfied with purchase
REV02874,ORD05761,3,Not worth the money
REV02875,ORD07623,3,"Delivery delayed, disappointed"
REV02876,ORD06982,4,Worth the price
REV02877,ORD06701,4,Amazing quality
REV02878,ORD05195,4,Amazing quality
REV02879,ORD02943,3,"Delivery delayed, disappointed"
REV02880,ORD01244,4,Worth the price
REV02881,ORD04826,4,Excellent product and fast delivery
REV02882,ORD08957,5,Highly recommended
REV02883,ORD03732,4,Worth the price
REV02884,ORD05903,2,"Delivery delayed, disappointed"
REV02885,ORD05469,1,Poor quality product
REV02886,ORD04097,3,Bad experience
REV02887,ORD03124,3,Bad experience
REV02888,ORD08899,5,Very satisfied with purchase
REV02889,ORD04907,5,Excellent product and fast delivery
REV02890,ORD06617,3,Bad experience
REV02891,ORD00195,5,Highly recommended
REV02892,ORD02446,4,Highly recommended
REV02893,ORD03718,5,Very satisfied with purchase
REV02894,ORD07774,5,Very satisfied with purchase
REV02895,ORD09055,3,Not worth the money
REV02896,ORD05582,5,Amazing quality
REV02897,ORD03078,5,Worth the price
REV02898,ORD03434,4,Amazing quality
REV02899,ORD00494,4,Highly recommended
REV02900,ORD02103,4,Highly recommended
REV02901,ORD08189,3,"Delivery delayed, disappointed"
REV02902,ORD05568,5,Worth the price
REV02903,ORD06609,3,Poor packaging
REV02904,ORD04910,5,Highly recommended
REV02905,ORD09300,3,"Delivery delayed, disappointed"
REV02906,ORD02519,5,Very satisfied with purchase
REV02907,ORD09310,5,Worth the price
REV02908,ORD09959,4,Highly recommended
REV02909,ORD06248,4,Amazing quality
REV02910,ORD01044,3,Poor packaging
REV02911,ORD07779,4,Very satisfied with purchase
REV02912,ORD07398,2,Not worth the money
REV02913,ORD01528,4,Worth the price
REV02914,ORD02911,2,Not worth the money
REV02915,ORD08006,1,Not worth the money
REV02916,ORD01139,1,Poor quality product
REV02917,ORD04651,5,Amazing quality
REV02918,ORD08592,3,Bad experience
REV02919,ORD06040,1,"Delivery delayed, disappointed"
REV02920,ORD05354,4,Very satisfied with purchase
REV02921,ORD06408,5,Amazing quality
REV02922,ORD02116,2,"Delivery delayed, disappointed"
REV02923,ORD01127,4,Amazing quality
REV02924,ORD02129,4,Very satisfied with purchase
REV02925,ORD07082,5,Worth the price
REV02926,ORD02602,5,Amazing quality
REV02927,ORD09626,4,Worth the price
REV02928,ORD04513,3,Poor packaging
REV02929,ORD07303,3,Poor quality product
REV02930,ORD09910,1,Poor packaging
REV02931,ORD05389,5,Highly recommended
REV02932,ORD07540,5,Amazing quality
REV02933,ORD01493,4,Excellent product and fast delivery
REV02934,ORD05682,3,Poor packaging
REV02935,ORD06408,5,Worth the price
REV02936,ORD06801,4,Very satisfied with purchase
REV02937,ORD07080,3,Not worth the money
REV02938,ORD09317,4,Very satisfied with purchase
REV02939,ORD03928,2,"Delivery delayed, disappointed"
REV02940,ORD04486,5,Very satisfied with purchase
REV02941,ORD04783,5,Highly recommended
REV02942,ORD03560,5,Excellent product and fast delivery
REV02943,ORD09058,5,Amazing quality
REV02944,ORD01254,2,Bad experience
REV02945,ORD05342,5,Highly recommended
REV02946,ORD04142,4,Very satisfied with purchase
REV02947,ORD07573,3,"Delivery delayed, disappointed"
REV02948,ORD06245,1,Poor packaging
REV02949,ORD03186,3,Poor packaging
REV02950,ORD04106,4,Excellent product and fast delivery
REV02951,ORD05360,2,Poor quality product
REV02952,ORD07943,5,Amazing quality
REV02953,ORD08986,4,Excellent product and fast delivery
REV02954,ORD02298,5,Amazing quality
REV02955,ORD02644,4,Worth the price
REV02956,ORD09945,2,"Delivery delayed, disappointed"
REV02957,ORD02035,2,Bad experience
REV02958,ORD02760,4,Amazing quality
REV02959,ORD04477,1,"Delivery delayed, disappointed"
REV02960,ORD02916,2,Bad experience
REV02961,ORD08722,3,"Delivery delayed, disappointed"
REV02962,ORD08567,3,"Delivery delayed, disappointed"
REV02963,ORD06400,4,Excellent product and fast delivery
REV02964,ORD00859,5,Amazing quality
REV02965,ORD06184,4,Excellent product and fast delivery
REV02966,ORD06139,5,Very satisfied with purchase
REV02967,ORD01498,5,Very satisfied with purchase
REV02968,ORD00239,1,"Delivery delayed, disappointed"
REV02969,ORD01036,3,Poor quality product
REV02970,ORD02751,3,"Delivery delayed, disappointed"
REV02971,ORD06811,5,Excellent product and fast delivery
REV02972,ORD05287,4,Worth the price
REV02973,ORD03394,4,Very satisfied with purchase
REV02974,ORD07011,5,Amazing quality
REV02975,ORD01735,2,Poor quality product
REV02976,ORD00246,4,Very satisfied with purchase
REV02977,ORD00197,4,Worth the price
REV02978,ORD03607,4,Amazing quality
REV02979,ORD06046,1,Bad experience
REV02980,ORD06736,1,Poor quality product
REV02981,ORD08186,3,Not worth the money
REV02982,ORD08785,5,Excellent product and fast delivery
REV02983,ORD02810,5,Highly recommended
REV02984,ORD09829,3,"Delivery delayed, disappointed"
REV02985,ORD02178,3,Poor packaging
REV02986,ORD07900,3,Bad experience
REV02987,ORD09971,1,"Delivery delayed, disappointed"
REV02988,ORD06265,5,Amazing quality
REV02989,ORD08249,4,Very satisfied with purchase
REV02990,ORD03812,4,Excellent product and fast delivery
REV02991,ORD05061,1,"Delivery delayed, disappointed"
REV02992,ORD03991,3,Poor packaging
REV02993,ORD02254,4,Excellent product and fast delivery
REV02994,ORD03310,4,Worth the price
REV02995,ORD00622,2,Poor quality product
REV02996,ORD07271,3,Not worth the money
REV02997,ORD02200,5,Worth the price
REV02998,ORD08534,3,"Delivery delayed, disappointed"
REV02999,ORD04727,5,Amazing quality
REV03000,ORD05428,5,Very satisfied with purchase
REV03001,ORD08837,3,Poor quality product
REV03002,ORD03645,1,Poor quality product
REV03003,ORD08544,4,Amazing quality
REV03004,ORD00100,3,Poor packaging
REV03005,ORD01147,1,Poor packaging
REV03006,ORD02319,5,Excellent product and fast delivery
REV03007,ORD01504,5,Very satisfied with purchase
REV03008,ORD03349,2,Not worth the money
REV03009,ORD06984,3,"Delivery delayed, disappointed"
REV03010,ORD02690,5,Worth the price
REV03011,ORD06948,5,Very satisfied with purchase
REV03012,ORD04967,2,Poor quality product
REV03013,ORD03300,3,Poor packaging
REV03014,ORD01311,3,Poor packaging
REV03015,ORD06525,5,Worth the price
REV03016,ORD07232,4,Amazing quality
REV03017,ORD07102,4,Highly recommended
REV03018,ORD00325,5,Amazing quality
REV03019,ORD01364,5,Amazing quality
REV03020,ORD09752,5,Worth the price
REV03021,ORD02879,4,Highly recommended
REV03022,ORD05012,3,Poor packaging
REV03023,ORD09211,4,Amazing quality
REV03024,ORD05460,4,Excellent product and fast delivery
REV03025,ORD03207,2,Poor packaging
REV03026,ORD00069,2,Poor quality product
REV03027,ORD06132,1,Not worth the money
REV03028,ORD06466,4,Amazing quality
REV03029,ORD06293,5,Worth the price
REV03030,ORD01168,4,Highly recommended
REV03031,ORD02040,4,Excellent product and fast delivery
REV03032,ORD02661,4,Highly recommended
REV03033,ORD04183,3,Poor packaging
REV03034,ORD08350,5,Worth the price
REV03035,ORD00946,5,Worth the price
REV03036,ORD04044,5,Amazing quality
REV03037,ORD05922,3,"Delivery delayed, disappointed"
REV03038,ORD02423,4,Excellent product and fast delivery
REV03039,ORD02415,3,Poor packaging
REV03040,ORD09476,3,Not worth the money
REV03041,ORD00203,5,Very satisfied with purchase
REV03042,ORD06298,2,"Delivery delayed, disappointed"
