order_id,product_id,customer_id,quantity,sales_amount,shipping_cost,rating
ORD00200,PROD0079,CUST0835,2,4134,390,1
ORD02671,PROD0062,CUST0580,2,9393,405,3
ORD02261,PROD0067,CUST1109,3,637,70,4
ORD06638,PROD0023,CUST0089,1,8417,205,5
ORD08390,PROD0258,CUST0646,4,4904,459,5
ORD09981,PROD0013,CUST0695,3,7925,403,4
ORD09599,PROD0363,CUST2486,1,3365,287,4
ORD09143,PROD0096,CUST0068,1,4895,211,1
ORD02170,PROD0235,CUST2258,2,7588,419,5
ORD02642,PROD0443,CUST1358,2,11645,366,4
ORD08025,PROD0149,CUST1296,2,9948,319,2
ORD01231,PROD0383,CUST0764,2,7772,186,1
ORD00592,PROD0468,CUST2197,4,9387,186,5
ORD02337,PROD0332,CUST0039,3,7322,199,2
ORD01928,PROD0075,CUST1080,4,5935,368,2
ORD09973,PROD0026,CUST1600,2,9212,140,4
ORD03898,PROD0135,CUST2288,3,5485,222,4
ORD02223,PROD0120,CUST1786,3,4964,110,2
ORD06027,PROD0094,CUST0915,4,1679,263,2
ORD01108,PROD0306,CUST1889,1,11335,442,5
ORD04290,PROD0315,CUST1226,2,11723,432,2
ORD04126,PROD0183,CUST0606,3,2872,445,1
ORD05803,PROD0086,CUST1694,3,2885,385,1
ORD00203,PROD0331,CUST1850,4,3805,315,5
ORD08983,PROD0395,CUST1947,4,2362,177,1
ORD05542,PROD0149,CUST0172,4,4243,387,5
ORD00144,PROD0362,CUST0650,1,3304,468,2
ORD06858,PROD0300,CUST1474,4,7968,336,5
ORD05143,PROD0251,CUST0118,1,3074,294,1
ORD03809,PROD0266,CUST0752,2,8412,147,1
ORD03571,PROD0301,CUST0049,1,1389,54,1
ORD00803,PROD0026,CUST2324,1,2292,81,5
ORD00061,PROD0102,CUST2228,2,9660,136,1
ORD01877,PROD0457,CUST1190,4,8883,103,3
ORD02631,PROD0218,CUST1504,1,8126,307,5
ORD06455,PROD0091,CUST1153,3,1404,458,1
ORD06035,PROD0470,CUST0910,2,10242,231,3
ORD09522,PROD0046,CUST1300,4,1309,342,4
ORD05891,PROD0282,CUST0817,3,3103,139,1
ORD01027,PROD0357,CUST1536,2,9022,166,4
ORD09995,PROD0208,CUST0879,4,5896,209,3
ORD04773,PROD0473,CUST1606,2,4851,482,2
ORD02972,PROD0307,CUST1050,4,1451,209,4
ORD00377,PROD0008,CUST0437,3,3019,144,1
ORD00652,PROD0494,CUST0277,3,4166,450,1
ORD07233,PROD0373,CUST0106,4,10999,81,5
ORD04169,PROD0369,CUST1001,4,8022,382,1
ORD03529,PROD0474,CUST1427,1,3130,189,1
ORD06079,PROD0137,CUST0717,1,8749,411,1
ORD08190,PROD0146,CUST0307,2,4113,446,3
ORD03848,PROD0480,CUST1026,3,2481,331,1
ORD01841,PROD0186,CUST0344,2,11724,327,5
ORD09293,PROD0377,CUST2357,3,7735,425,2
ORD09504,PROD0466,CUST2371,1,5838,164,4
ORD08102,PROD0077,CUST2262,1,6163,387,3
ORD01630,PROD0268,CUST0420,4,6838,331,3
ORD03067,PROD0199,CUST0472,4,2587,420,5
ORD03833,PROD0325,CUST1196,2,6953,122,3
ORD03263,PROD0360,CUST2351,1,9924,93,4
ORD09712,PROD0185,CUST1252,3,9755,167,2
ORD04392,PROD0399,CUST1581,3,963,221,3
ORD09074,PROD0094,CUST1817,2,11739,121,1
ORD02278,PROD0220,CUST2268,1,661,490,4
ORD09146,PROD0476,CUST1226,4,2052,479,1
ORD08001,PROD0497,CUST2019,3,8232,264,1
ORD08530,PROD0212,CUST2042,4,11712,492,2
ORD09054,PROD0381,CUST2478,3,4075,168,2
ORD08385,PROD0030,CUST1257,3,3044,213,5
ORD02732,PROD0182,CUST1318,4,11828,132,3
ORD05364,PROD0114,CUST2475,1,4553,410,1
ORD01210,PROD0109,CUST1459,3,4027,83,2
ORD05472,PROD0339,CUST1982,2,1592,204,5
ORD03847,PROD0395,CUST0261,3,1744,280,3
ORD01288,PROD0463,CUST2408,2,10825,260,2
ORD04892,PROD0187,CUST1851,4,11766,176,1
ORD04942,PROD0096,CUST1326,2,7503,382,3
ORD09341,PROD0352,CUST1080,4,6934,51,1
ORD06943,PROD0001,CUST2206,4,11875,102,1
ORD05519,PROD0465,CUST0654,1,801,298,3
ORD06624,PROD0061,CUST1352,3,5485,377,5
ORD01820,PROD0048,CUST0201,1,9190,234,3
ORD01900,PROD0178,CUST1211,1,3689,57,4
ORD07585,PROD0276,CUST1906,4,2032,81,3
ORD01713,PROD0106,CUST0455,1,4560,370,4
ORD07471,PROD0040,CUST0183,1,10098,208,2
ORD07063,PROD0470,CUST0038,1,3740,264,4
ORD07738,PROD0318,CUST2146,4,3937,127,5
ORD05516,PROD0220,CUST0252,1,6256,349,3
ORD05312,PROD0333,CUST2425,4,9873,375,3
ORD02955,PROD0243,CUST1285,1,5912,140,3
ORD06167,PROD0412,CUST0427,1,10458,65,1
ORD04200,PROD0143,CUST0907,3,3730,370,4
ORD00245,PROD0014,CUST1017,1,6746,134,2
ORD02794,PROD0444,CUST0177,1,985,207,3
ORD06206,PROD0263,CUST2191,2,3822,210,1
ORD09706,PROD0208,CUST0812,2,1592,94,3
ORD04186,PROD0467,CUST1087,4,8617,258,5
ORD01841,PROD0447,CUST2439,3,1579,386,2
ORD06261,PROD0076,CUST0591,1,8413,441,1
ORD05046,PROD0065,CUST1691,1,8686,327,5
ORD00116,PROD0387,CUST0868,1,3720,127,1
ORD05480,PROD0159,CUST0559,1,3113,369,1
ORD08305,PROD0127,CUST2397,3,10468,209,2
ORD00543,PROD0172,CUST2419,1,2305,122,1
ORD04277,PROD0346,CUST1150,4,717,93,2
ORD02329,PROD0164,CUST1701,2,3735,253,1
ORD09776,PROD0063,CUST1850,4,4354,141,2
ORD00861,PROD0451,CUST2450,1,3188,177,2
ORD03198,PROD0144,CUST0940,3,5912,206,1
ORD06830,PROD0294,CUST0433,4,8865,377,5
ORD00454,PROD0201,CUST1678,3,9516,78,2
ORD03261,PROD0011,CUST0111,3,6996,401,5
ORD05242,PROD0329,CUST1358,1,4556,310,4
ORD03839,PROD0137,CUST0746,4,7861,246,1
ORD04427,PROD0121,CUST0086,2,4285,148,3
ORD02820,PROD0249,CUST0546,3,8277,96,3
ORD09887,PROD0183,CUST1168,1,6182,91,2
ORD06968,PROD0061,CUST0365,1,5263,341,1
ORD02412,PROD0164,CUST1686,1,2952,320,3
ORD03956,PROD0393,CUST0552,1,10286,252,2
ORD06021,PROD0046,CUST0790,4,9230,264,2
ORD06491,PROD0343,CUST2463,4,8313,123,4
ORD09842,PROD0006,CUST2102,1,6320,235,3
ORD01763,PROD0008,CUST0887,3,11312,314,2
ORD04369,PROD0111,CUST0236,3,5575,259,5
ORD02852,PROD0025,CUST2481,4,5122,354,5
ORD01220,PROD0075,CUST1920,4,11082,257,5
ORD02408,PROD0208,CUST2316,1,1610,378,2
ORD00835,PROD0433,CUST1720,3,1947,499,5
ORD04954,PROD0073,CUST0107,2,10434,437,3
ORD00613,PROD0217,CUST1382,3,3340,61,2
ORD09173,PROD0256,CUST1452,4,2173,455,2
ORD08290,PROD0011,CUST2295,2,4083,390,3
ORD00922,PROD0420,CUST1264,1,1714,150,4
ORD01968,PROD0142,CUST0723,3,8616,182,2
ORD02975,PROD0233,CUST0407,3,4801,428,5
ORD06457,PROD0299,CUST0734,1,5321,213,4
ORD05838,PROD0441,CUST2301,2,9756,268,2
ORD07883,PROD0351,CUST0640,3,8284,376,1
ORD09742,PROD0479,CUST2408,1,8199,493,4
ORD03701,PROD0024,CUST1075,3,10730,78,3
ORD09997,PROD0240,CUST1231,3,4141,444,1
ORD05906,PROD0318,CUST0206,1,6940,176,5
ORD07282,PROD0478,CUST1176,4,524,499,1
ORD03925,PROD0292,CUST1998,1,8158,500,2
ORD09498,PROD0004,CUST2378,2,5850,108,1
ORD08533,PROD0214,CUST2104,2,11388,157,1
ORD05291,PROD0295,CUST0270,2,11440,348,5
ORD03989,PROD0443,CUST1609,3,11824,246,5
ORD01098,PROD0347,CUST2242,4,6875,168,5
ORD08204,PROD0359,CUST0003,1,1190,348,1
ORD01552,PROD0266,CUST2422,4,4338,371,2
ORD08021,PROD0355,CUST0840,3,2531,189,1
ORD07404,PROD0350,CUST0362,3,9111,250,1
ORD05997,PROD0397,CUST0075,4,8475,210,3
ORD06481,PROD0258,CUST1750,4,10940,423,3
ORD08132,PROD0479,CUST2346,1,5329,448,4
ORD09176,PROD0405,CUST2184,1,1444,94,2
ORD07550,PROD0478,CUST0294,3,9943,277,5
ORD01053,PROD0061,CUST1999,1,4595,368,2
ORD06378,PROD0193,CUST2416,1,5831,347,3
ORD07769,PROD0297,CUST1869,4,2246,466,3
ORD06413,PROD0306,CUST1093,2,8854,347,2
ORD06126,PROD0489,CUST0528,1,4203,391,2
ORD00481,PROD0179,CUST1190,3,5066,373,1
ORD02198,PROD0452,CUST0446,3,4302,64,3
ORD06857,PROD0383,CUST1679,3,4446,469,1
ORD09604,PROD0396,CUST1043,3,2374,335,5
ORD00738,PROD0072,CUST2370,1,3747,253,3
ORD09150,PROD0327,CUST0893,1,7597,309,4
ORD02006,PROD0010,CUST0095,2,3557,244,2
ORD05520,PROD0261,CUST1092,2,11489,489,5
ORD05438,PROD0190,CUST0412,4,2622,339,1
ORD09642,PROD0271,CUST0800,3,11390,138,1
ORD00456,PROD0275,CUST0330,4,11947,122,2
ORD00287,PROD0481,CUST1972,4,2815,413,4
ORD02110,PROD0026,CUST1265,4,1953,114,3
ORD08888,PROD0352,CUST0559,3,1744,220,4
ORD09747,PROD0292,CUST2331,1,8226,129,4
ORD04557,PROD0440,CUST0228,3,9864,404,5
ORD09463,PROD0437,CUST0714,1,8955,366,5
ORD03742,PROD0387,CUST1562,4,7448,142,5
ORD06805,PROD0189,CUST1679,4,4627,78,5
ORD02931,PROD0299,CUST1401,1,1010,456,2
ORD09675,PROD0458,CUST0786,4,907,164,3
ORD01926,PROD0244,CUST1593,3,6643,158,3
ORD08055,PROD0202,CUST1948,1,8370,356,5
ORD10000,PROD0064,CUST2457,2,7363,422,5
ORD08676,PROD0158,CUST1542,3,3566,72,5
ORD07664,PROD0132,CUST0430,2,5160,301,4
ORD03213,PROD0321,CUST0893,3,5408,436,4
ORD00593,PROD0045,CUST0725,3,11643,202,1
ORD04976,PROD0103,CUST2357,1,3420,346,1
ORD07271,PROD0133,CUST2053,3,2884,442,1
ORD09857,PROD0235,CUST0680,1,1618,221,3
ORD02238,PROD0088,CUST1865,1,6187,247,3
ORD08993,PROD0010,CUST1901,1,10406,120,4
ORD09350,PROD0199,CUST1874,3,1082,384,1
ORD08531,PROD0271,CUST2160,1,8903,170,2
ORD03859,PROD0397,CUST0813,1,7525,338,4
ORD01309,PROD0351,CUST1812,2,8806,297,5
ORD09152,PROD0381,CUST2204,2,3731,223,2
ORD03119,PROD0222,CUST2442,1,6328,488,1
ORD00407,PROD0013,CUST0736,2,8787,305,1
ORD07410,PROD0428,CUST0066,2,9973,450,4
ORD04781,PROD0182,CUST1520,3,4121,84,2
ORD08403,PROD0490,CUST2068,1,7177,155,5
ORD09987,PROD0227,CUST0471,2,3422,308,5
ORD04349,PROD0354,CUST2236,1,6567,287,3
ORD00228,PROD0316,CUST2289,1,2395,88,5
ORD08940,PROD0292,CUST2256,1,7209,273,1
ORD01825,PROD0154,CUST1981,1,2427,129,5
ORD04856,PROD0498,CUST0133,1,4860,171,5
ORD00478,PROD0465,CUST0827,1,1978,223,3
ORD09561,PROD0029,CUST0249,2,6073,363,4
ORD03336,PROD0009,CUST1755,4,1142,218,3
ORD09056,PROD0215,CUST2397,2,8555,278,1
ORD00975,PROD0057,CUST1821,4,9278,499,2
ORD00874,PROD0314,CUST1040,4,7417,140,4
ORD06074,PROD0126,CUST1925,2,8361,397,3
ORD06828,PROD0282,CUST0678,3,11082,255,5
ORD09893,PROD0074,CUST2297,4,11769,79,4
ORD06120,PROD0285,CUST2197,1,5528,110,4
ORD05596,PROD0027,CUST0112,2,1184,171,2
ORD00641,PROD0018,CUST0737,2,7774,246,4
ORD09102,PROD0447,CUST1148,3,5868,80,2
ORD08457,PROD0333,CUST2022,4,1817,53,4
ORD07066,PROD0230,CUST0611,2,1718,289,2
ORD01969,PROD0365,CUST0125,2,11899,90,1
ORD07614,PROD0182,CUST0426,3,6289,477,5
ORD00165,PROD0432,CUST2045,2,1000,105,2
ORD01275,PROD0193,CUST0821,2,868,478,5
ORD00345,PROD0391,CUST1389,3,8704,108,1
ORD02740,PROD0487,CUST1354,1,2703,445,4
ORD07103,PROD0043,CUST2477,4,7983,449,2
ORD03972,PROD0463,CUST1586,3,9208,414,3
ORD03116,PROD0463,CUST1436,1,11974,133,4
ORD04753,PROD0100,CUST1222,3,9423,386,2
ORD08349,PROD0170,CUST1835,2,2837,318,1
ORD06306,PROD0088,CUST0972,4,3261,388,2
ORD04096,PROD0381,CUST1389,1,7215,416,1
ORD05628,PROD0483,CUST1301,1,2839,208,5
ORD07310,PROD0481,CUST0212,2,6015,250,5
ORD05734,PROD0437,CUST1965,1,6920,406,2
ORD09002,PROD0076,CUST0178,2,9990,307,5
ORD07666,PROD0477,CUST0705,3,5499,97,2
ORD07185,PROD0043,CUST1637,2,10577,99,2
ORD05476,PROD0474,CUST2247,3,4299,106,4
ORD08560,PROD0136,CUST0306,1,1489,451,4
ORD00889,PROD0442,CUST0259,1,7501,67,2
ORD02241,PROD0182,CUST2210,2,2872,494,1
ORD03874,PROD0269,CUST1888,3,8546,442,2
ORD08297,PROD0293,CUST0931,3,8937,492,3
ORD02105,PROD0086,CUST1377,4,9845,309,1
ORD06121,PROD0339,CUST1914,1,9716,103,2
ORD02976,PROD0414,CUST0435,1,4026,290,3
ORD00373,PROD0291,CUST2476,3,1787,212,4
ORD00998,PROD0388,CUST1089,3,2668,491,1
ORD08788,PROD0304,CUST2319,4,578,225,5
ORD00400,PROD0345,CUST1222,2,7124,111,1
ORD01788,PROD0360,CUST1172,3,8460,430,4
ORD05691,PROD0032,CUST0325,3,3770,201,1
ORD09882,PROD0157,CUST1519,2,7304,306,1
ORD05937,PROD0087,CUST0902,4,5655,464,3
ORD09863,PROD0240,CUST0515,3,6564,435,5
ORD05977,PROD0076,CUST1149,3,6480,51,3
ORD07974,PROD0330,CUST0359,1,2124,51,5
ORD09242,PROD0087,CUST0707,3,5504,55,5
ORD02751,PROD0306,CUST1846,2,5241,259,4
ORD09072,PROD0115,CUST1446,2,6506,418,3
ORD09706,PROD0163,CUST1861,3,6574,416,5
ORD08509,PROD0381,CUST1535,2,7569,156,3
ORD02533,PROD0128,CUST0125,3,11323,54,1
ORD07488,PROD0397,CUST2207,4,3097,354,4
ORD01300,PROD0294,CUST2078,2,9376,253,4
ORD00406,PROD0138,CUST0170,2,8888,217,5
ORD05015,PROD0442,CUST0897,4,2593,77,5
ORD03828,PROD0368,CUST0071,3,2386,55,2
ORD01807,PROD0408,CUST0285,1,11363,150,1
ORD04048,PROD0307,CUST2206,2,2772,249,2
ORD06685,PROD0219,CUST1707,4,8935,202,5
ORD08391,PROD0064,CUST1457,4,8406,152,3
ORD02997,PROD0087,CUST0336,2,9875,461,1
ORD00532,PROD0467,CUST1298,1,4663,148,4
ORD03893,PROD0212,CUST1242,4,9857,78,3
ORD04266,PROD0155,CUST0564,3,4715,420,4
ORD07259,PROD0008,CUST0184,1,1746,57,4
ORD03758,PROD0088,CUST1679,3,3920,374,1
ORD07555,PROD0053,CUST0136,1,6045,98,5
ORD04539,PROD0477,CUST1754,3,823,396,3
ORD09453,PROD0287,CUST2374,3,7065,167,5
ORD00631,PROD0034,CUST1261,2,2808,314,3
ORD09362,PROD0024,CUST1388,3,10816,365,4
ORD08299,PROD0032,CUST1362,4,11019,162,3
ORD01714,PROD0262,CUST2467,3,2295,270,2
ORD00028,PROD0212,CUST2318,2,7766,232,1
ORD00407,PROD0350,CUST0061,2,2181,221,2
ORD07923,PROD0366,CUST1169,3,885,412,4
ORD09305,PROD0029,CUST0826,1,7800,364,5
ORD09706,PROD0121,CUST1977,2,1034,500,2
ORD01723,PROD0398,CUST0881,3,11002,390,5
ORD01470,PROD0236,CUST0095,1,11808,101,2
ORD07581,PROD0036,CUST2208,3,5142,351,3
ORD01004,PROD0095,CUST2441,1,3885,180,1
ORD09295,PROD0051,CUST2226,1,7640,110,4
ORD00935,PROD0213,CUST2046,3,3986,262,1
ORD06188,PROD0247,CUST0027,1,8179,252,5
ORD02014,PROD0434,CUST0530,2,5813,412,5
ORD03976,PROD0489,CUST0648,4,2220,290,4
ORD08100,PROD0274,CUST0291,4,9330,384,3
ORD08234,PROD0304,CUST1190,1,6141,426,2
ORD06947,PROD0409,CUST0958,1,7206,467,5
ORD02077,PROD0340,CUST1300,1,8699,232,3
ORD08844,PROD0225,CUST2500,4,8006,243,4
ORD02012,PROD0467,CUST0332,1,5764,429,3
ORD09768,PROD0459,CUST0384,4,11409,433,4
ORD00341,PROD0494,CUST1298,1,6362,156,3
ORD09860,PROD0394,CUST1686,2,5480,121,4
ORD08460,PROD0219,CUST2337,4,9841,278,4
ORD02863,PROD0258,CUST0488,1,1333,289,5
ORD03994,PROD0254,CUST2418,4,693,183,1
ORD04753,PROD0468,CUST2317,4,4937,393,1
ORD03850,PROD0157,CUST0389,4,1198,157,5
ORD01191,PROD0190,CUST1460,1,4405,85,1
ORD00889,PROD0036,CUST2207,4,10947,491,4
ORD08320,PROD0157,CUST0083,2,701,401,4
ORD00225,PROD0351,CUST1187,2,4604,227,4
ORD03225,PROD0023,CUST0619,2,2992,62,1
ORD05694,PROD0139,CUST0211,2,3723,341,2
ORD03819,PROD0439,CUST0813,2,6620,280,1
ORD07650,PROD0283,CUST0301,3,4627,298,2
ORD05136,PROD0328,CUST1968,2,2323,355,4
ORD04713,PROD0291,CUST1557,2,6559,93,3
ORD01015,PROD0230,CUST1781,1,11513,247,4
ORD02409,PROD0140,CUST0858,4,4863,298,1
ORD03615,PROD0135,CUST2159,3,7133,378,5
ORD05586,PROD0055,CUST1346,3,5350,353,4
ORD00408,PROD0161,CUST2087,4,10266,317,1
ORD07721,PROD0326,CUST0976,2,2924,266,5
ORD00966,PROD0037,CUST1799,4,1363,272,2
ORD05515,PROD0320,CUST0728,2,1982,433,1
ORD02944,PROD0274,CUST1362,4,9575,174,2
ORD05215,PROD0060,CUST0310,4,9688,167,3
ORD06291,PROD0178,CUST0376,4,11920,89,1
ORD08441,PROD0077,CUST0701,3,11216,98,2
ORD03226,PROD0195,CUST1390,2,7303,128,5
ORD06334,PROD0434,CUST0195,2,4996,418,5
ORD08960,PROD0279,CUST0580,3,2962,67,3
ORD09853,PROD0040,CUST0790,3,2883,244,4
ORD06574,PROD0296,CUST1168,3,1992,231,5
ORD07629,PROD0453,CUST0317,1,10542,202,5
ORD07650,PROD0274,CUST0025,2,10252,362,1
ORD05940,PROD0131,CUST1465,4,6926,264,1
ORD01727,PROD0471,CUST2132,1,11269,372,4
ORD03521,PROD0212,CUST1286,4,1362,63,1
ORD01040,PROD0216,CUST0829,1,2913,144,1
ORD01723,PROD0123,CUST1659,3,7800,251,5
ORD05440,PROD0304,CUST2244,3,11076,278,2
ORD02898,PROD0416,CUST0414,3,6757,328,3
ORD08678,PROD0163,CUST0853,2,2627,312,5
ORD04277,PROD0126,CUST0152,3,4618,468,1
ORD04104,PROD0092,CUST1622,1,10960,460,5
ORD02440,PROD0167,CUST0437,4,4309,254,2
ORD04308,PROD0332,CUST0918,3,4402,96,1
ORD05251,PROD0114,CUST0367,1,9382,64,3
ORD09990,PROD0024,CUST1209,1,1099,137,3
ORD07148,PROD0306,CUST0360,4,6595,200,4
ORD09249,PROD0165,CUST0277,4,2287,162,3
ORD01691,PROD0243,CUST0615,3,7260,472,5
ORD02358,PROD0232,CUST0458,3,8250,471,1
ORD01408,PROD0310,CUST2212,2,8514,137,3
ORD03921,PROD0120,CUST0865,4,9319,481,2
ORD07380,PROD0395,CUST1627,1,7437,236,3
ORD02147,PROD0362,CUST0569,1,4463,232,3
ORD07269,PROD0318,CUST1779,1,11934,128,2
ORD00452,PROD0018,CUST0358,1,11293,300,4
ORD05643,PROD0399,CUST1403,2,9247,73,5
ORD04438,PROD0280,CUST2243,1,7919,143,5
ORD01505,PROD0289,CUST2092,2,4131,410,1
ORD04954,PROD0018,CUST1509,4,9522,175,3
ORD04163,PROD0011,CUST1583,2,11600,215,4
ORD05035,PROD0462,CUST0854,1,10859,224,4
ORD08369,PROD0282,CUST1380,2,10447,55,1
ORD08184,PROD0351,CUST0732,1,9928,85,3
ORD04055,PROD0464,CUST1692,4,5842,51,4
ORD02891,PROD0444,CUST0663,2,2998,358,5
ORD08340,PROD0201,CUST1310,3,699,226,2
ORD05180,PROD0287,CUST1089,2,2030,116,2
ORD04340,PROD0048,CUST2145,3,3020,81,5
ORD02565,PROD0397,CUST0182,3,5341,191,4
ORD08185,PROD0326,CUST2397,3,3569,207,3
ORD01432,PROD0409,CUST0993,4,3559,279,2
ORD00550,PROD0262,CUST0655,2,1941,105,5
ORD04506,PROD0110,CUST2166,2,9391,68,4
ORD09964,PROD0024,CUST0954,3,11071,284,2
ORD05477,PROD0450,CUST0502,2,1876,387,4
ORD03882,PROD0380,CUST0778,3,6498,268,4
ORD07448,PROD0071,CUST1800,4,6658,87,1
ORD07942,PROD0373,CUST1712,4,11299,424,5
ORD08009,PROD0121,CUST0622,3,11015,426,5
ORD07808,PROD0385,CUST0146,3,7375,63,3
ORD01559,PROD0307,CUST0561,3,784,119,1
ORD08374,PROD0424,CUST0896,3,672,418,3
ORD05395,PROD0395,CUST0267,4,9043,493,2
ORD04583,PROD0471,CUST1447,4,1289,376,2
ORD06150,PROD0453,CUST1860,3,11133,479,2
ORD04678,PROD0156,CUST0777,3,7631,340,2
ORD03146,PROD0229,CUST0699,2,2657,132,5
ORD08104,PROD0108,CUST0764,1,3718,54,2
ORD08968,PROD0148,CUST0039,2,1000,204,3
ORD03552,PROD0154,CUST1184,1,697,189,3
ORD02773,PROD0256,CUST2476,3,6942,466,2
ORD02516,PROD0248,CUST0722,2,8696,86,4
ORD07663,PROD0230,CUST0686,3,4470,151,3
ORD04316,PROD0147,CUST0982,1,4851,492,5
ORD09054,PROD0419,CUST0617,4,6783,462,2
ORD09898,PROD0158,CUST2284,3,11618,238,5
ORD05724,PROD0296,CUST1586,3,9656,133,4
ORD08067,PROD0223,CUST2368,3,6535,354,5
ORD00051,PROD0260,CUST1797,3,2242,171,1
ORD03601,PROD0172,CUST2492,1,1369,266,2
ORD01771,PROD0259,CUST0753,1,6959,338,2
ORD04709,PROD0298,CUST1320,3,5031,477,4
ORD06586,PROD0358,CUST1699,4,11977,246,3
ORD08095,PROD0219,CUST0580,1,3515,390,1
ORD00977,PROD0298,CUST1672,3,5621,90,2
ORD04794,PROD0362,CUST2138,1,2806,285,2
ORD05068,PROD0320,CUST1223,3,8376,462,5
ORD02718,PROD0224,CUST1313,1,9621,197,3
ORD03652,PROD0226,CUST0165,3,10023,376,3
ORD04453,PROD0317,CUST1212,3,8221,499,3
ORD05033,PROD0139,CUST2443,1,5915,312,4
ORD02837,PROD0073,CUST0643,1,6087,391,1
ORD06110,PROD0340,CUST2303,3,1601,429,5
ORD01226,PROD0195,CUST1293,4,6660,313,1
ORD09953,PROD0058,CUST1271,3,589,474,5
ORD09916,PROD0289,CUST0482,1,9088,275,4
ORD00490,PROD0031,CUST1238,3,8121,192,5
ORD00217,PROD0443,CUST0636,4,9951,72,5
ORD02361,PROD0083,CUST1045,4,8656,422,5
ORD05083,PROD0068,CUST2048,1,10370,448,2
ORD04844,PROD0235,CUST1315,3,10364,280,5
ORD06073,PROD0173,CUST0318,2,3191,308,1
ORD03836,PROD0379,CUST2005,3,7153,145,3
ORD02223,PROD0018,CUST1117,2,10203,357,3
ORD00941,PROD0148,CUST0571,2,1059,98,4
ORD06066,PROD0320,CUST2457,4,4274,433,4
ORD09366,PROD0482,CUST2075,4,11819,428,2
ORD05940,PROD0261,CUST1400,3,6897,371,5
ORD00285,PROD0338,CUST1320,4,7229,65,3
ORD07726,PROD0185,CUST0807,4,6456,355,5
ORD08731,PROD0271,CUST0439,2,9821,395,1
ORD08205,PROD0431,CUST1030,3,1168,226,3
ORD01329,PROD0360,CUST2189,4,6364,138,5
ORD05986,PROD0280,CUST0809,2,6412,317,1
ORD02242,PROD0348,CUST0007,1,7772,247,5
ORD06529,PROD0013,CUST0580,3,4613,491,2
ORD01526,PROD0248,CUST0936,3,5015,114,1
ORD07384,PROD0135,CUST1022,3,10567,247,2
ORD08875,PROD0187,CUST0140,4,9669,473,3
ORD04955,PROD0072,CUST0716,4,862,84,2
ORD00385,PROD0142,CUST1256,2,5813,421,3
ORD00861,PROD0423,CUST1768,1,6586,305,1
ORD02503,PROD0002,CUST0465,2,1028,310,1
ORD02362,PROD0490,CUST1482,1,1339,181,1
ORD09791,PROD0336,CUST1609,4,11778,72,3
ORD05134,PROD0023,CUST0685,1,2734,379,2
ORD08879,PROD0258,CUST1332,1,2535,103,5
ORD08026,PROD0072,CUST2115,3,3179,252,1
ORD06173,PROD0483,CUST0489,2,8521,70,2
ORD07209,PROD0298,CUST2014,2,6623,338,2
ORD02988,PROD0231,CUST0450,4,574,178,1
ORD00182,PROD0026,CUST2112,2,727,455,1
ORD02401,PROD0176,CUST1069,3,10054,476,3
ORD05972,PROD0343,CUST0460,1,641,431,2
ORD08074,PROD0197,CUST1163,2,5042,432,3
ORD07438,PROD0318,CUST0635,3,7751,308,5
ORD01158,PROD0043,CUST1660,4,11959,434,5
ORD06378,PROD0196,CUST1610,1,7226,405,3
ORD03658,PROD0342,CUST0330,2,3518,272,4
ORD07531,PROD0196,CUST2225,2,10274,275,5
ORD04964,PROD0260,CUST1306,2,5296,239,5
ORD06982,PROD0115,CUST1407,1,6954,270,2
ORD04806,PROD0169,CUST0709,4,5802,201,5
ORD04353,PROD0403,CUST0461,3,998,473,3
ORD01970,PROD0449,CUST1087,4,9273,150,2
ORD07658,PROD0092,CUST0973,2,2372,392,3
ORD00811,PROD0475,CUST1336,1,3616,130,4
ORD02769,PROD0249,CUST1212,3,5396,192,1
ORD02554,PROD0004,CUST1360,1,3339,178,2
ORD09987,PROD0431,CUST0063,2,980,418,4
ORD07148,PROD0050,CUST1003,3,11130,126,4
ORD03174,PROD0158,CUST2137,4,11139,289,4
ORD02399,PROD0312,CUST1289,3,2668,325,3
ORD02452,PROD0014,CUST0451,1,3901,406,1
ORD09910,PROD0204,CUST2100,2,3258,430,4
ORD06626,PROD0165,CUST0644,3,6538,444,5
ORD09031,PROD0430,CUST0070,1,1938,293,4
ORD00897,PROD0164,CUST2308,1,3242,306,1
ORD00894,PROD0194,CUST1278,2,10405,60,2
ORD02704,PROD0383,CUST0339,1,6669,305,1
ORD00898,PROD0408,CUST1915,3,9764,145,5
ORD00323,PROD0237,CUST1881,2,5019,50,1
ORD02143,PROD0063,CUST0186,2,6244,396,1
ORD07048,PROD0353,CUST0006,3,10064,161,1
ORD01486,PROD0125,CUST1532,3,3727,310,2
ORD01476,PROD0351,CUST0482,2,10187,449,3
ORD02851,PROD0487,CUST2482,4,2839,289,3
ORD07621,PROD0177,CUST1772,2,4276,458,1
ORD01895,PROD0059,CUST1488,1,3604,271,2
ORD05910,PROD0461,CUST1246,4,11111,361,3
ORD08954,PROD0284,CUST1403,1,8011,331,1
ORD04289,PROD0064,CUST1774,3,8591,251,2
ORD06998,PROD0137,CUST0118,2,6612,164,1
ORD03808,PROD0294,CUST0891,2,11938,157,4
ORD04574,PROD0050,CUST0516,1,4879,238,4
ORD07777,PROD0246,CUST2317,4,837,425,2
ORD05226,PROD0401,CUST0898,1,5994,182,2
