delivery_id,order_id,delivery_days,delivery_status,shipping_cost
DEL03443,ORD03443,2,Delayed,172
DEL03444,ORD03444,9,Delayed,242
DEL03445,ORD03445,10,Delayed,383
DEL03446,ORD03446,6,Delayed,416
DEL03447,ORD03447,14,Delivered,270
DEL03448,ORD03448,11,Delivered,499
DEL03449,ORD03449,6,Delivered,483
DEL03450,ORD03450,9,Delayed,389
DEL03451,ORD03451,5,Delayed,390
DEL03452,ORD03452,12,Delivered,395
DEL03453,ORD03453,6,Delayed,248
DEL03454,ORD03454,4,Delivered,218
DEL03455,ORD03455,8,Delivered,152
DEL03456,ORD03456,12,Delivered,343
DEL03457,ORD03457,3,Delivered,246
DEL03458,ORD03458,2,Delayed,133
DEL03459,ORD03459,6,Delayed,462
DEL03460,ORD03460,13,Delayed,293
DEL03461,ORD03461,7,Delayed,233
DEL03462,ORD03462,4,Delivered,136
DEL03463,ORD03463,5,Delayed,317
DEL03464,ORD03464,9,Delivered,199
DEL03465,ORD03465,10,Delayed,206
DEL03466,ORD03466,5,Delivered,455
DEL03467,ORD03467,10,Delayed,204
DEL03468,ORD03468,3,Delivered,152
DEL03469,ORD03469,2,Delivered,135
DEL03470,ORD03470,6,Delivered,401
DEL03471,ORD03471,7,Delivered,271
DEL03472,ORD03472,8,Delivered,229
DEL03473,ORD03473,8,Delayed,169
DEL03474,ORD03474,8,Delivered,497
DEL03475,ORD03475,2,Delivered,85
DEL03476,ORD03476,2,Delivered,184
DEL03477,ORD03477,8,Delivered,108
DEL03478,ORD03478,12,Delayed,499
DEL03479,ORD03479,7,Delivered,211
DEL03480,ORD03480,12,Delayed,312
DEL03481,ORD03481,3,Delayed,243
DEL03482,ORD03482,6,Delivered,194
DEL03483,ORD03483,8,Delayed,203
DEL03484,ORD03484,6,Delivered,153
DEL03485,ORD03485,5,Delayed,371
DEL03486,ORD03486,14,Delayed,282
DEL03487,ORD03487,5,Delayed,270
DEL03488,ORD03488,2,Delivered,180
DEL03489,ORD03489,11,Delivered,302
DEL03490,ORD03490,6,Delivered,496
DEL03491,ORD03491,7,Delivered,184
DEL03492,ORD03492,6,Delivered,279
DEL03493,ORD03493,12,Delivered,173
DEL03494,ORD03494,11,Delivered,182
DEL03495,ORD03495,5,Delivered,186
DEL03496,ORD03496,7,Delivered,182
DEL03497,ORD03497,6,Delayed,172
DEL03498,ORD03498,8,Delivered,490
DEL03499,ORD03499,9,Delayed,246
DEL03500,ORD03500,4,Delivered,104
DEL03501,ORD03501,9,Delivered,216
DEL03502,ORD03502,4,Delayed,66
DEL03503,ORD03503,9,Delivered,352
DEL03504,ORD03504,9,Delivered,206
DEL03505,ORD03505,10,Delivered,337
DEL03506,ORD03506,6,Delivered,127
DEL03507,ORD03507,8,Delivered,87
DEL03508,ORD03508,8,Delayed,455
DEL03509,ORD03509,8,Delivered,227
DEL03510,ORD03510,12,Delayed,343
DEL03511,ORD03511,13,Delayed,457
DEL03512,ORD03512,6,Delivered,191
DEL03513,ORD03513,8,Delivered,166
DEL03514,ORD03514,7,Delayed,162
DEL03515,ORD03515,8,Delivered,406
DEL03516,ORD03516,7,Delayed,259
DEL03517,ORD03517,13,Delivered,443
DEL03518,ORD03518,7,Delivered,212
DEL03519,ORD03519,9,Delivered,409
DEL03520,ORD03520,9,Delivered,334
DEL03521,ORD03521,10,Delayed,324
DEL03522,ORD03522,6,Delivered,71
DEL03523,ORD03523,8,Delivered,235
DEL03524,ORD03524,13,Delayed,434
DEL03525,ORD03525,12,Delayed,446
DEL03526,ORD03526,5,Delayed,276
DEL03527,ORD03527,10,Delayed,398
DEL03528,ORD03528,4,Delivered,208
DEL03529,ORD03529,2,Delayed,246
DEL03530,ORD03530,8,Delivered,488
DEL03531,ORD03531,5,Delayed,335
DEL03532,ORD03532,14,Delayed,247
DEL03533,ORD03533,3,Delivered,164
DEL03534,ORD03534,4,Delivered,114
DEL03535,ORD03535,3,Delivered,182
DEL03536,ORD03536,5,Delivered,52
DEL03537,ORD03537,12,Delivered,475
DEL03538,ORD03538,8,Delivered,384
DEL03539,ORD03539,7,Delayed,178
DEL03540,ORD03540,10,Delayed,499
DEL03541,ORD03541,8,Delivered,494
DEL03542,ORD03542,5,Delayed,380
DEL03543,ORD03543,7,Delivered,201
DEL03544,ORD03544,5,Delayed,228
DEL03545,ORD03545,6,Delayed,200
DEL03546,ORD03546,7,Delayed,204
DEL03547,ORD03547,5,Delayed,383
DEL03548,ORD03548,9,Delayed,161
DEL03549,ORD03549,4,Delivered,176
DEL03550,ORD03550,6,Delivered,238
DEL03551,ORD03551,12,Delayed,337
DEL03552,ORD03552,7,Delayed,53
DEL03553,ORD03553,6,Delayed,161
DEL03554,ORD03554,13,Delivered,368
DEL03555,ORD03555,13,Delivered,364
DEL03556,ORD03556,7,Delivered,371
DEL03557,ORD03557,9,Delivered,404
DEL03558,ORD03558,14,Delivered,430
DEL03559,ORD03559,6,Delayed,158
DEL03560,ORD03560,5,Delivered,169
DEL03561,ORD03561,8,Delivered,230
DEL03562,ORD03562,9,Delivered,487
DEL03563,ORD03563,12,Delivered,275
DEL03564,ORD03564,7,Delivered,158
DEL03565,ORD03565,6,Delivered,173
DEL03566,ORD03566,14,Delivered,497
DEL03567,ORD03567,5,Delayed,283
DEL03568,ORD03568,13,Delayed,201
DEL03569,ORD03569,6,Delayed,202
DEL03570,ORD03570,6,Delivered,196
DEL03571,ORD03571,8,Delivered,196
DEL03572,ORD03572,2,Delayed,122
DEL03573,ORD03573,6,Delivered,498
DEL03574,ORD03574,13,Delayed,368
DEL03575,ORD03575,8,Delivered,219
DEL03576,ORD03576,10,Delayed,344
DEL03577,ORD03577,13,Delivered,213
DEL03578,ORD03578,14,Delayed,191
DEL03579,ORD03579,2,Delivered,55
DEL03580,ORD03580,12,Delivered,288
DEL03581,ORD03581,10,Delayed,345
DEL03582,ORD03582,4,Delayed,57
DEL03583,ORD03583,8,Delivered,344
DEL03584,ORD03584,7,Delivered,255
DEL03585,ORD03585,9,Delayed,205
DEL03586,ORD03586,14,Delayed,163
DEL03587,ORD03587,11,Delivered,155
DEL03588,ORD03588,11,Delivered,482
DEL03589,ORD03589,5,Delayed,334
DEL03590,ORD03590,6,Delivered,495
DEL03591,ORD03591,11,Delayed,374
DEL03592,ORD03592,10,Delivered,252
DEL03593,ORD03593,10,Delivered,367
DEL03594,ORD03594,2,Delivered,225
DEL03595,ORD03595,6,Delivered,233
DEL03596,ORD03596,7,Delayed,361
DEL03597,ORD03597,13,Delayed,290
DEL03598,ORD03598,10,Delivered,257
DEL03599,ORD03599,13,Delivered,228
DEL03600,ORD03600,14,Delivered,338
DEL03601,ORD03601,9,Delivered,463
DEL03602,ORD03602,5,Delayed,243
DEL03603,ORD03603,8,Delivered,327
DEL03604,ORD03604,3,Delivered,139
DEL03605,ORD03605,10,Delivered,480
DEL03606,ORD03606,2,Delivered,136
DEL03607,ORD03607,4,Delayed,61
DEL03608,ORD03608,2,Delivered,199
DEL03609,ORD03609,8,Delivered,104
DEL03610,ORD03610,7,Delivered,333
DEL03611,ORD03611,5,Delivered,175
DEL03612,ORD03612,9,Delivered,439
DEL03613,ORD03613,3,Delivered,58
DEL03614,ORD03614,5,Delivered,174
DEL03615,ORD03615,6,Delayed,186
DEL03616,ORD03616,11,Delivered,302
DEL03617,ORD03617,12,Delayed,336
DEL03618,ORD03618,12,Delivered,386
DEL03619,ORD03619,4,Delayed,216
DEL03620,ORD03620,2,Delivered,199
DEL03621,ORD03621,5,Delivered,280
DEL03622,ORD03622,10,Delayed,279
DEL03623,ORD03623,8,Delivered,458
DEL03624,ORD03624,11,Delivered,180
DEL03625,ORD03625,8,Delivered,106
DEL03626,ORD03626,12,Delivered,165
DEL03627,ORD03627,11,Delivered,219
DEL03628,ORD03628,12,Delivered,301
DEL03629,ORD03629,8,Delivered,64
DEL03630,ORD03630,5,Delayed,482
DEL03631,ORD03631,4,Delivered,113
DEL03632,ORD03632,6,Delivered,185
DEL03633,ORD03633,7,Delivered,385
DEL03634,ORD03634,7,Delivered,274
DEL03635,ORD03635,6,Delivered,117
DEL03636,ORD03636,10,Delayed,306
DEL03637,ORD03637,14,Delayed,331
DEL03638,ORD03638,2,Delivered,94
DEL03639,ORD03639,6,Delayed,402
DEL03640,ORD03640,7,Delayed,374
DEL03641,ORD03641,3,Delayed,83
DEL03642,ORD03642,5,Delivered,232
DEL03643,ORD03643,11,Delayed,490
DEL03644,ORD03644,5,Delivered,76
DEL03645,ORD03645,5,Delivered,491
DEL03646,ORD03646,9,Delivered,349
DEL03647,ORD03647,6,Delivered,191
DEL03648,ORD03648,3,Delivered,179
DEL03649,ORD03649,5,Delivered,329
DEL03650,ORD03650,7,Delayed,422
DEL03651,ORD03651,5,Delayed,394
DEL03652,ORD03652,10,Delivered,450
DEL03653,ORD03653,7,Delivered,84
DEL03654,ORD03654,5,Delivered,173
DEL03655,ORD03655,8,Delivered,469
DEL03656,ORD03656,8,Delayed,267
DEL03657,ORD03657,3,Delivered,237
DEL03658,ORD03658,6,Delivered,105
DEL03659,ORD03659,3,Delivered,70
DEL03660,ORD03660,6,Delivered,171
DEL03661,ORD03661,2,Delivered,175
DEL03662,ORD03662,6,Delivered,281
DEL03663,ORD03663,13,Delayed,347
DEL03664,ORD03664,7,Delayed,147
DEL03665,ORD03665,8,Delivered,404
DEL03666,ORD03666,12,Delivered,277
DEL03667,ORD03667,10,Delivered,242
DEL03668,ORD03668,6,Delivered,99
DEL03669,ORD03669,3,Delivered,57
DEL03670,ORD03670,4,Delivered,63
DEL03671,ORD03671,8,Delivered,389
DEL03672,ORD03672,6,Delayed,216
DEL03673,ORD03673,9,Delayed,193
DEL03674,ORD03674,4,Delayed,63
DEL03675,ORD03675,12,Delayed,492
DEL03676,ORD03676,14,Delayed,477
DEL03677,ORD03677,13,Delivered,226
DEL03678,ORD03678,5,Delivered,461
DEL03679,ORD03679,7,Delivered,164
DEL03680,ORD03680,2,Delayed,90
DEL03681,ORD03681,13,Delayed,449
DEL03682,ORD03682,10,Delivered,242
DEL03683,ORD03683,14,Delayed,361
DEL03684,ORD03684,8,Delivered,257
DEL03685,ORD03685,14,Delivered,469
DEL03686,ORD03686,4,Delivered,79
DEL03687,ORD03687,8,Delivered,208
DEL03688,ORD03688,8,Delayed,157
DEL03689,ORD03689,6,Delivered,187
DEL03690,ORD03690,8,Delayed,50
DEL03691,ORD03691,6,Delivered,388
DEL03692,ORD03692,9,Delayed,212
DEL03693,ORD03693,5,Delivered,377
DEL03694,ORD03694,5,Delivered,176
DEL03695,ORD03695,7,Delivered,250
DEL03696,ORD03696,13,Delayed,323
DEL03697,ORD03697,14,Delivered,323
DEL03698,ORD03698,9,Delivered,321
DEL03699,ORD03699,8,Delivered,162
DEL03700,ORD03700,11,Delayed,361
DEL03701,ORD03701,3,Delivered,164
DEL03702,ORD03702,4,Delivered,76
DEL03703,ORD03703,9,Delivered,218
DEL03704,ORD03704,13,Delayed,288
DEL03705,ORD03705,5,Delayed,499
DEL03706,ORD03706,11,Delivered,224
DEL03707,ORD03707,4,Delivered,219
DEL03708,ORD03708,14,Delayed,253
DEL03709,ORD03709,6,Delayed,367
DEL03710,ORD03710,5,Delayed,115
DEL03711,ORD03711,6,Delivered,223
DEL03712,ORD03712,6,Delivered,180
DEL03713,ORD03713,13,Delivered,311
DEL03714,ORD03714,2,Delivered,242
DEL03715,ORD03715,7,Delivered,161
DEL03716,ORD03716,11,Delayed,298
DEL03717,ORD03717,5,Delivered,209
DEL03718,ORD03718,5,Delivered,187
DEL03719,ORD03719,8,Delivered,382
DEL03720,ORD03720,7,Delivered,292
DEL03721,ORD03721,11,Delivered,286
DEL03722,ORD03722,6,Delayed,87
DEL03723,ORD03723,8,Delivered,374
DEL03724,ORD03724,12,Delivered,151
DEL03725,ORD03725,7,Delivered,200
DEL03726,ORD03726,6,Delayed,410
DEL03727,ORD03727,11,Delivered,446
DEL03728,ORD03728,7,Delivered,200
DEL03729,ORD03729,8,Delayed,492
DEL03730,ORD03730,12,Delayed,256
DEL03731,ORD03731,2,Delivered,86
DEL03732,ORD03732,3,Delivered,68
DEL03733,ORD03733,5,Delivered,163
DEL03734,ORD03734,12,Delivered,487
DEL03735,ORD03735,4,Delivered,200
DEL03736,ORD03736,7,Delivered,306
DEL03737,ORD03737,5,Delivered,55
DEL03738,ORD03738,8,Delayed,235
DEL03739,ORD03739,12,Delivered,425
DEL03740,ORD03740,2,Delayed,228
DEL03741,ORD03741,8,Delivered,287
DEL03742,ORD03742,11,Delayed,323
DEL03743,ORD03743,14,Delivered,413
DEL03744,ORD03744,4,Delayed,207
DEL03745,ORD03745,8,Delayed,163
DEL03746,ORD03746,8,Delivered,57
DEL03747,ORD03747,11,Delivered,172
DEL03748,ORD03748,11,Delayed,200
DEL03749,ORD03749,8,Delivered,377
DEL03750,ORD03750,9,Delivered,452
DEL03751,ORD03751,4,Delivered,122
DEL03752,ORD03752,5,Delivered,71
DEL03753,ORD03753,3,Delayed,178
DEL03754,ORD03754,5,Delayed,97
DEL03755,ORD03755,12,Delayed,400
DEL03756,ORD03756,10,Delayed,280
DEL03757,ORD03757,5,Delivered,159
DEL03758,ORD03758,9,Delayed,426
DEL03759,ORD03759,6,Delivered,290
DEL03760,ORD03760,4,Delivered,109
DEL03761,ORD03761,6,Delivered,459
DEL03762,ORD03762,3,Delivered,157
DEL03763,ORD03763,14,Delivered,238
DEL03764,ORD03764,7,Delayed,254
DEL03765,ORD03765,8,Delivered,199
DEL03766,ORD03766,8,Delivered,90
DEL03767,ORD03767,8,Delivered,56
DEL03768,ORD03768,8,Delayed,220
DEL03769,ORD03769,9,Delayed,289
DEL03770,ORD03770,10,Delivered,364
DEL03771,ORD03771,2,Delivered,143
DEL03772,ORD03772,6,Delayed,387
DEL03773,ORD03773,5,Delivered,51
DEL03774,ORD03774,6,Delivered,200
DEL03775,ORD03775,2,Delivered,75
DEL03776,ORD03776,10,Delayed,375
DEL03777,ORD03777,8,Delayed,220
DEL03778,ORD03778,4,Delivered,171
DEL03779,ORD03779,5,Delivered,114
DEL03780,ORD03780,2,Delivered,193
DEL03781,ORD03781,13,Delayed,493
DEL03782,ORD03782,7,Delivered,450
DEL03783,ORD03783,10,Delivered,244
DEL03784,ORD03784,5,Delivered,297
DEL03785,ORD03785,6,Delivered,176
DEL03786,ORD03786,6,Delivered,178
DEL03787,ORD03787,12,Delivered,334
DEL03788,ORD03788,7,Delivered,235
DEL03789,ORD03789,13,Delayed,335
DEL03790,ORD03790,6,Delivered,93
DEL03791,ORD03791,5,Delivered,250
DEL03792,ORD03792,5,Delivered,250
DEL03793,ORD03793,5,Delayed,344
DEL03794,ORD03794,9,Delayed,362
DEL03795,ORD03795,3,Delivered,199
DEL03796,ORD03796,6,Delivered,281
DEL03797,ORD03797,6,Delayed,428
DEL03798,ORD03798,8,Delivered,111
DEL03799,ORD03799,6,Delayed,205
DEL03800,ORD03800,4,Delivered,221
DEL03801,ORD03801,9,Delivered,406
DEL03802,ORD03802,13,Delivered,405
DEL03803,ORD03803,9,Delivered,332
DEL03804,ORD03804,2,Delivered,137
DEL03805,ORD03805,11,Delivered,461
DEL03806,ORD03806,10,Delayed,382
DEL03807,ORD03807,3,Delivered,131
DEL03808,ORD03808,6,Delivered,189
DEL03809,ORD03809,5,Delayed,232
DEL03810,ORD03810,10,Delayed,328
DEL03811,ORD03811,6,Delayed,160
DEL03812,ORD03812,8,Delayed,427
DEL03813,ORD03813,4,Delayed,231
DEL03814,ORD03814,5,Delivered,220
DEL03815,ORD03815,7,Delayed,186
DEL03816,ORD03816,11,Delayed,173
DEL03817,ORD03817,6,Delivered,241
DEL03818,ORD03818,11,Delivered,216
DEL03819,ORD03819,6,Delivered,128
DEL03820,ORD03820,7,Delivered,93
DEL03821,ORD03821,8,Delayed,225
DEL03822,ORD03822,7,Delivered,370
DEL03823,ORD03823,6,Delayed,398
DEL03824,ORD03824,3,Delivered,161
DEL03825,ORD03825,2,Delivered,73
DEL03826,ORD03826,7,Delayed,485
DEL03827,ORD03827,8,Delivered,69
DEL03828,ORD03828,14,Delayed,310
DEL03829,ORD03829,5,Delivered,246
DEL03830,ORD03830,3,Delayed,75
DEL03831,ORD03831,10,Delivered,476
DEL03832,ORD03832,9,Delayed,330
DEL03833,ORD03833,3,Delivered,128
DEL03834,ORD03834,11,Delivered,243
DEL03835,ORD03835,11,Delivered,322
DEL03836,ORD03836,8,Delivered,458
DEL03837,ORD03837,5,Delivered,417
DEL03838,ORD03838,7,Delivered,346
DEL03839,ORD03839,13,Delayed,196
DEL03840,ORD03840,8,Delayed,177
DEL03841,ORD03841,10,Delayed,454
DEL03842,ORD03842,6,Delivered,494
DEL03843,ORD03843,5,Delayed,222
DEL03844,ORD03844,4,Delivered,98
DEL03845,ORD03845,5,Delivered,399
DEL03846,ORD03846,14,Delayed,258
DEL03847,ORD03847,7,Delivered,413
DEL03848,ORD03848,7,Delivered,194
DEL03849,ORD03849,2,Delivered,85
DEL03850,ORD03850,9,Delivered,253
DEL03851,ORD03851,2,Delivered,169
DEL03852,ORD03852,3,Delivered,110
DEL03853,ORD03853,7,Delivered,400
DEL03854,ORD03854,12,Delivered,373
DEL03855,ORD03855,12,Delivered,353
DEL03856,ORD03856,12,Delivered,332
DEL03857,ORD03857,10,Delivered,314
DEL03858,ORD03858,9,Delayed,389
DEL03859,ORD03859,11,Delivered,358
DEL03860,ORD03860,8,Delivered,447
DEL03861,ORD03861,7,Delivered,82
DEL03862,ORD03862,12,Delayed,176
DEL03863,ORD03863,10,Delayed,180
DEL03864,ORD03864,8,Delayed,280
DEL03865,ORD03865,8,Delivered,441
DEL03866,ORD03866,12,Delayed,466
DEL03867,ORD03867,6,Delayed,214
DEL03868,ORD03868,3,Delivered,123
DEL03869,ORD03869,3,Delivered,105
DEL03870,ORD03870,2,Delivered,83
DEL03871,ORD03871,8,Delivered,61
DEL03872,ORD03872,14,Delivered,206
DEL03873,ORD03873,4,Delivered,203
DEL03874,ORD03874,10,Delayed,386
DEL03875,ORD03875,9,Delivered,242
DEL03876,ORD03876,11,Delivered,494
DEL03877,ORD03877,5,Delayed,350
DEL03878,ORD03878,14,Delivered,195
DEL03879,ORD03879,9,Delivered,247
DEL03880,ORD03880,11,Delivered,286
DEL03881,ORD03881,7,Delayed,438
DEL03882,ORD03882,6,Delivered,73
DEL03883,ORD03883,5,Delivered,473
DEL03884,ORD03884,7,Delivered,376
DEL03885,ORD03885,3,Delivered,131
DEL03886,ORD03886,2,Delivered,210
DEL03887,ORD03887,6,Delivered,131
DEL03888,ORD03888,5,Delayed,458
DEL03889,ORD03889,13,Delivered,340
DEL03890,ORD03890,5,Delivered,451
DEL03891,ORD03891,11,Delayed,258
DEL03892,ORD03892,10,Delayed,413
DEL03893,ORD03893,7,Delayed,171
DEL03894,ORD03894,9,Delivered,356
DEL03895,ORD03895,2,Delivered,172
DEL03896,ORD03896,12,Delivered,484
DEL03897,ORD03897,9,Delayed,365
DEL03898,ORD03898,7,Delayed,296
DEL03899,ORD03899,11,Delivered,420
DEL03900,ORD03900,10,Delayed,301
DEL03901,ORD03901,10,Delivered,211
DEL03902,ORD03902,3,Delayed,130
DEL03903,ORD03903,13,Delivered,337
DEL03904,ORD03904,5,Delivered,195
DEL03905,ORD03905,14,Delayed,334
DEL03906,ORD03906,4,Delivered,155
DEL03907,ORD03907,8,Delayed,379
DEL03908,ORD03908,7,Delayed,441
DEL03909,ORD03909,13,Delayed,281
DEL03910,ORD03910,5,Delivered,438
DEL03911,ORD03911,10,Delayed,197
DEL03912,ORD03912,10,Delayed,395
DEL03913,ORD03913,8,Delayed,382
DEL03914,ORD03914,12,Delivered,353
DEL03915,ORD03915,6,Delivered,295
DEL03916,ORD03916,4,Delivered,104
DEL03917,ORD03917,8,Delivered,170
DEL03918,ORD03918,8,Delivered,399
DEL03919,ORD03919,6,Delivered,86
DEL03920,ORD03920,8,Delivered,101
DEL03921,ORD03921,9,Delivered,493
DEL03922,ORD03922,7,Delayed,460
DEL03923,ORD03923,6,Delayed,494
DEL03924,ORD03924,14,Delayed,351
DEL03925,ORD03925,4,Delivered,56
DEL03926,ORD03926,7,Delivered,215
DEL03927,ORD03927,8,Delivered,458
DEL03928,ORD03928,5,Delayed,187
DEL03929,ORD03929,12,Delivered,356
DEL03930,ORD03930,2,Delayed,62
DEL03931,ORD03931,6,Delivered,89
DEL03932,ORD03932,5,Delivered,150
DEL03933,ORD03933,13,Delivered,263
DEL03934,ORD03934,14,Delivered,474
DEL03935,ORD03935,5,Delivered,179
DEL03936,ORD03936,5,Delivered,421
DEL03937,ORD03937,3,Delivered,135
DEL03938,ORD03938,3,Delivered,196
DEL03939,ORD03939,11,Delivered,344
DEL03940,ORD03940,8,Delivered,223
DEL03941,ORD03941,12,Delayed,275
DEL03942,ORD03942,11,Delayed,426
DEL03943,ORD03943,7,Delivered,92
DEL03944,ORD03944,9,Delivered,389
DEL03945,ORD03945,9,Delivered,476
DEL03946,ORD03946,5,Delivered,151
DEL03947,ORD03947,6,Delivered,302
DEL03948,ORD03948,2,Delivered,189
DEL03949,ORD03949,8,Delivered,181
DEL03950,ORD03950,8,Delivered,190
DEL03951,ORD03951,7,Delayed,183
DEL03952,ORD03952,3,Delayed,119
DEL03953,ORD03953,4,Delivered,54
DEL03954,ORD03954,4,Delivered,71
DEL03955,ORD03955,6,Delivered,231
DEL03956,ORD03956,8,Delivered,491
DEL03957,ORD03957,13,Delivered,426
DEL03958,ORD03958,6,Delivered,428
DEL03959,ORD03959,6,Delivered,352
DEL03960,ORD03960,9,Delivered,390
DEL03961,ORD03961,7,Delayed,480
DEL03962,ORD03962,12,Delayed,402
DEL03963,ORD03963,14,Delayed,432
DEL03964,ORD03964,7,Delayed,231
DEL03965,ORD03965,6,Delivered,347
DEL03966,ORD03966,8,Delivered,143
DEL03967,ORD03967,7,Delivered,273
DEL03968,ORD03968,7,Delivered,260
DEL03969,ORD03969,8,Delayed,352
DEL03970,ORD03970,6,Delayed,299
DEL03971,ORD03971,6,Delivered,95
DEL03972,ORD03972,2,Delivered,96
DEL03973,ORD03973,6,Delivered,159
DEL03974,ORD03974,6,Delayed,243
DEL03975,ORD03975,2,Delivered,112
DEL03976,ORD03976,5,Delivered,212
DEL03977,ORD03977,7,Delivered,226
DEL03978,ORD03978,6,Delivered,485
DEL03979,ORD03979,12,Delayed,342
DEL03980,ORD03980,7,Delayed,300
DEL03981,ORD03981,3,Delayed,115
DEL03982,ORD03982,8,Delivered,173
DEL03983,ORD03983,10,Delayed,295
DEL03984,ORD03984,11,Delivered,466
DEL03985,ORD03985,7,Delayed,64
DEL03986,ORD03986,5,Delivered,52
DEL03987,ORD03987,13,Delayed,245
DEL03988,ORD03988,5,Delayed,173
DEL03989,ORD03989,2,Delayed,189
DEL03990,ORD03990,9,Delayed,471
DEL03991,ORD03991,7,Delivered,254
DEL03992,ORD03992,7,Delivered,224
DEL03993,ORD03993,14,Delivered,259
DEL03994,ORD03994,13,Delivered,269
DEL03995,ORD03995,7,Delivered,380
DEL03996,ORD03996,7,Delayed,485
DEL03997,ORD03997,6,Delivered,262
DEL03998,ORD03998,5,Delivered,194
DEL03999,ORD03999,7,Delayed,420
DEL04000,ORD04000,7,Delivered,347
DEL04001,ORD04001,6,Delivered,192
DEL04002,ORD04002,2,Delivered,78
DEL04003,ORD04003,8,Delivered,239
DEL04004,ORD04004,14,Delivered,153
DEL04005,ORD04005,10,Delivered,246
DEL04006,ORD04006,7,Delivered,371
DEL04007,ORD04007,7,Delivered,237
DEL04008,ORD04008,4,Delivered,71
DEL04009,ORD04009,8,Delayed,478
DEL04010,ORD04010,5,Delayed,334
DEL04011,ORD04011,14,Delivered,417
DEL04012,ORD04012,5,Delivered,490
DEL04013,ORD04013,4,Delivered,131
DEL04014,ORD04014,13,Delivered,313
DEL04015,ORD04015,11,Delivered,400
DEL04016,ORD04016,12,Delivered,408
DEL04017,ORD04017,6,Delivered,175
DEL04018,ORD04018,13,Delayed,485
DEL04019,ORD04019,12,Delivered,351
DEL04020,ORD04020,5,Delayed,323
DEL04021,ORD04021,10,Delayed,317
DEL04022,ORD04022,6,Delayed,404
DEL04023,ORD04023,3,Delivered,166
DEL04024,ORD04024,3,Delivered,235
DEL04025,ORD04025,14,Delivered,163
DEL04026,ORD04026,3,Delivered,83
DEL04027,ORD04027,6,Delivered,230
DEL04028,ORD04028,9,Delivered,164
DEL04029,ORD04029,11,Delivered,423
DEL04030,ORD04030,6,Delivered,60
DEL04031,ORD04031,9,Delivered,171
DEL04032,ORD04032,6,Delivered,495
DEL04033,ORD04033,12,Delayed,189
DEL04034,ORD04034,2,Delivered,221
DEL04035,ORD04035,4,Delivered,162
DEL04036,ORD04036,6,Delayed,153
DEL04037,ORD04037,7,Delayed,280
DEL04038,ORD04038,7,Delivered,219
DEL04039,ORD04039,9,Delayed,428
DEL04040,ORD04040,13,Delivered,486
DEL04041,ORD04041,2,Delivered,81
DEL04042,ORD04042,10,Delivered,358
DEL04043,ORD04043,5,Delivered,162
DEL04044,ORD04044,14,Delivered,323
DEL04045,ORD04045,5,Delivered,238
DEL04046,ORD04046,2,Delivered,195
DEL04047,ORD04047,12,Delivered,366
DEL04048,ORD04048,12,Delayed,388
DEL04049,ORD04049,7,Delayed,228
DEL04050,ORD04050,2,Delivered,114
DEL04051,ORD04051,8,Delivered,306
DEL04052,ORD04052,12,Delayed,385
DEL04053,ORD04053,8,Delivered,226
DEL04054,ORD04054,14,Delayed,479
DEL04055,ORD04055,4,Delivered,184
DEL04056,ORD04056,8,Delivered,110
DEL04057,ORD04057,5,Delayed,94
DEL04058,ORD04058,14,Delayed,461
DEL04059,ORD04059,8,Delayed,471
DEL04060,ORD04060,7,Delivered,210
DEL04061,ORD04061,5,Delivered,463
DEL04062,ORD04062,5,Delivered,220
DEL04063,ORD04063,8,Delivered,185
DEL04064,ORD04064,4,Delivered,186
DEL04065,ORD04065,12,Delivered,277
DEL04066,ORD04066,10,Delayed,351
DEL04067,ORD04067,7,Delayed,272
DEL04068,ORD04068,7,Delivered,191
DEL04069,ORD04069,5,Delivered,92
DEL04070,ORD04070,12,Delivered,277
DEL04071,ORD04071,8,Delayed,309
DEL04072,ORD04072,7,Delivered,90
DEL04073,ORD04073,11,Delivered,367
DEL04074,ORD04074,5,Delivered,209
DEL04075,ORD04075,6,Delivered,341
DEL04076,ORD04076,9,Delivered,325
DEL04077,ORD04077,3,Delivered,152
DEL04078,ORD04078,6,Delivered,157
DEL04079,ORD04079,8,Delivered,336
DEL04080,ORD04080,9,Delivered,286
DEL04081,ORD04081,9,Delivered,254
DEL04082,ORD04082,7,Delivered,193
DEL04083,ORD04083,4,Delayed,117
DEL04084,ORD04084,9,Delivered,440
DEL04085,ORD04085,7,Delayed,191
DEL04086,ORD04086,7,Delivered,126
DEL04087,ORD04087,11,Delivered,271
DEL04088,ORD04088,6,Delayed,232
DEL04089,ORD04089,11,Delayed,289
DEL04090,ORD04090,3,Delivered,114
DEL04091,ORD04091,7,Delivered,450
DEL04092,ORD04092,5,Delivered,94
DEL04093,ORD04093,10,Delayed,259
DEL04094,ORD04094,6,Delayed,185
DEL04095,ORD04095,14,Delivered,210
DEL04096,ORD04096,5,Delivered,387
DEL04097,ORD04097,9,Delayed,338
DEL04098,ORD04098,13,Delayed,262
DEL04099,ORD04099,6,Delayed,95
DEL04100,ORD04100,5,Delayed,323
DEL04101,ORD04101,3,Delivered,116
DEL04102,ORD04102,6,Delayed,163
DEL04103,ORD04103,7,Delivered,278
DEL04104,ORD04104,8,Delivered,394
DEL04105,ORD04105,3,Delivered,128
DEL04106,ORD04106,6,Delayed,287
DEL04107,ORD04107,11,Delayed,365
