order_item_id,order_id,product_id,seller_id,quantity
ITEM03287,ORD06190,PROD0438,SELL0017,3
ITEM03288,ORD09469,PROD0472,SELL0187,3
ITEM03289,ORD08772,PROD0338,SELL0238,1
ITEM03290,ORD04125,PROD0074,SELL0189,2
ITEM03291,ORD07177,PROD0466,SELL0240,4
ITEM03292,ORD09720,PROD0367,SELL0209,4
ITEM03293,ORD04090,PROD0068,SELL0192,3
ITEM03294,ORD09627,PROD0201,SELL0196,1
ITEM03295,ORD07961,PROD0402,SELL0004,2
ITEM03296,ORD08976,PROD0325,SELL0241,2
ITEM03297,ORD08118,PROD0430,SELL0066,2
ITEM03298,ORD09009,PROD0015,SELL0185,4
ITEM03299,ORD01914,PROD0500,SELL0080,1
ITEM03300,ORD06604,PROD0437,SELL0224,2
ITEM03301,ORD09880,PROD0197,SELL0198,2
ITEM03302,ORD07825,PROD0118,SELL0136,2
ITEM03303,ORD08578,PROD0289,SELL0031,3
ITEM03304,ORD02788,PROD0204,SELL0278,3
ITEM03305,ORD04772,PROD0149,SELL0202,1
ITEM03306,ORD06607,PROD0260,SELL0270,3
ITEM03307,ORD08297,PROD0498,SELL0123,2
ITEM03308,ORD01153,PROD0320,SELL0040,2
ITEM03309,ORD03091,PROD0376,SELL0017,3
ITEM03310,ORD04872,PROD0065,SELL0049,4
ITEM03311,ORD09913,PROD0167,SELL0108,3
ITEM03312,ORD08717,PROD0399,SELL0178,4
ITEM03313,ORD04125,PROD0446,SELL0180,1
ITEM03314,ORD04641,PROD0160,SELL0213,2
ITEM03315,ORD04231,PROD0013,SELL0159,3
ITEM03316,ORD01582,PROD0208,SELL0111,1
ITEM03317,ORD06960,PROD0372,SELL0198,3
ITEM03318,ORD01561,PROD0250,SELL0029,1
ITEM03319,ORD01023,PROD0114,SELL0113,4
ITEM03320,ORD09605,PROD0009,SELL0132,4
ITEM03321,ORD04355,PROD0409,SELL0065,1
ITEM03322,ORD02174,PROD0384,SELL0021,4
ITEM03323,ORD06467,PROD0011,SELL0192,1
ITEM03324,ORD08772,PROD0393,SELL0167,4
ITEM03325,ORD09724,PROD0474,SELL0004,2
ITEM03326,ORD09162,PROD0342,SELL0298,1
ITEM03327,ORD08158,PROD0027,SELL0257,1
ITEM03328,ORD07192,PROD0415,SELL0073,3
ITEM03329,ORD02464,PROD0487,SELL0032,4
ITEM03330,ORD05399,PROD0121,SELL0010,4
ITEM03331,ORD07569,PROD0075,SELL0078,4
ITEM03332,ORD09808,PROD0217,SELL0201,4
ITEM03333,ORD03698,PROD0143,SELL0162,4
ITEM03334,ORD01017,PROD0046,SELL0167,1
ITEM03335,ORD00735,PROD0271,SELL0191,3
ITEM03336,ORD04441,PROD0295,SELL0035,3
ITEM03337,ORD06372,PROD0180,SELL0035,4
ITEM03338,ORD08133,PROD0404,SELL0300,2
ITEM03339,ORD01811,PROD0074,SELL0226,1
ITEM03340,ORD09877,PROD0489,SELL0164,2
ITEM03341,ORD06649,PROD0048,SELL0248,1
ITEM03342,ORD08409,PROD0215,SELL0241,1
ITEM03343,ORD09586,PROD0221,SELL0259,2
ITEM03344,ORD07776,PROD0072,SELL0014,1
ITEM03345,ORD07161,PROD0131,SELL0278,3
ITEM03346,ORD04254,PROD0237,SELL0041,2
ITEM03347,ORD03585,PROD0069,SELL0167,1
ITEM03348,ORD09586,PROD0361,SELL0209,2
ITEM03349,ORD04156,PROD0284,SELL0047,2
ITEM03350,ORD00298,PROD0432,SELL0019,3
ITEM03351,ORD03962,PROD0453,SELL0197,2
ITEM03352,ORD06095,PROD0329,SELL0201,1
ITEM03353,ORD05458,PROD0126,SELL0123,1
ITEM03354,ORD05630,PROD0285,SELL0042,4
ITEM03355,ORD06225,PROD0085,SELL0145,1
ITEM03356,ORD04600,PROD0473,SELL0220,4
ITEM03357,ORD01514,PROD0015,SELL0033,1
ITEM03358,ORD07124,PROD0497,SELL0034,3
ITEM03359,ORD08313,PROD0439,SELL0035,4
ITEM03360,ORD01501,PROD0271,SELL0104,2
ITEM03361,ORD09404,PROD0357,SELL0278,4
ITEM03362,ORD05313,PROD0099,SELL0220,4
ITEM03363,ORD01849,PROD0154,SELL0183,1
ITEM03364,ORD01260,PROD0284,SELL0037,4
ITEM03365,ORD09161,PROD0186,SELL0030,2
ITEM03366,ORD07601,PROD0155,SELL0104,4
ITEM03367,ORD01226,PROD0091,SELL0174,1
ITEM03368,ORD04668,PROD0086,SELL0199,1
ITEM03369,ORD08612,PROD0494,SELL0041,2
ITEM03370,ORD05105,PROD0033,SELL0168,2
ITEM03371,ORD01094,PROD0080,SELL0042,2
ITEM03372,ORD03479,PROD0280,SELL0233,2
ITEM03373,ORD00282,PROD0024,SELL0198,1
ITEM03374,ORD03849,PROD0333,SELL0082,4
ITEM03375,ORD09865,PROD0401,SELL0184,4
ITEM03376,ORD03723,PROD0240,SELL0237,3
ITEM03377,ORD07138,PROD0487,SELL0152,1
ITEM03378,ORD00355,PROD0282,SELL0158,3
ITEM03379,ORD02260,PROD0017,SELL0246,2
ITEM03380,ORD05530,PROD0312,SELL0140,1
ITEM03381,ORD03163,PROD0254,SELL0198,3
ITEM03382,ORD09575,PROD0154,SELL0041,2
ITEM03383,ORD03878,PROD0482,SELL0012,3
ITEM03384,ORD05233,PROD0185,SELL0080,2
ITEM03385,ORD06136,PROD0166,SELL0149,3
ITEM03386,ORD02053,PROD0087,SELL0261,3
ITEM03387,ORD01165,PROD0133,SELL0047,2
ITEM03388,ORD06424,PROD0378,SELL0104,2
ITEM03389,ORD05753,PROD0452,SELL0162,4
ITEM03390,ORD01779,PROD0121,SELL0109,2
ITEM03391,ORD03499,PROD0006,SELL0179,4
ITEM03392,ORD01631,PROD0414,SELL0117,1
ITEM03393,ORD01277,PROD0064,SELL0125,4
ITEM03394,ORD02289,PROD0483,SELL0106,4
ITEM03395,ORD07691,PROD0368,SELL0028,2
ITEM03396,ORD02044,PROD0484,SELL0109,3
ITEM03397,ORD02883,PROD0379,SELL0078,1
ITEM03398,ORD01921,PROD0040,SELL0054,1
ITEM03399,ORD09379,PROD0282,SELL0111,1
ITEM03400,ORD08313,PROD0247,SELL0300,2
ITEM03401,ORD03588,PROD0106,SELL0024,1
ITEM03402,ORD03085,PROD0265,SELL0043,4
ITEM03403,ORD00345,PROD0083,SELL0010,2
ITEM03404,ORD09206,PROD0289,SELL0209,1
ITEM03405,ORD08940,PROD0062,SELL0137,2
ITEM03406,ORD03342,PROD0392,SELL0163,4
ITEM03407,ORD02937,PROD0278,SELL0128,3
ITEM03408,ORD08282,PROD0368,SELL0288,1
ITEM03409,ORD05937,PROD0278,SELL0269,4
ITEM03410,ORD07963,PROD0338,SELL0224,1
ITEM03411,ORD07493,PROD0209,SELL0285,4
ITEM03412,ORD09321,PROD0027,SELL0092,3
ITEM03413,ORD04649,PROD0215,SELL0134,3
ITEM03414,ORD02597,PROD0476,SELL0103,3
ITEM03415,ORD09419,PROD0272,SELL0196,3
ITEM03416,ORD08426,PROD0140,SELL0015,2
ITEM03417,ORD07730,PROD0015,SELL0075,1
ITEM03418,ORD07940,PROD0465,SELL0191,3
ITEM03419,ORD02375,PROD0408,SELL0079,3
ITEM03420,ORD09084,PROD0299,SELL0283,1
ITEM03421,ORD01486,PROD0155,SELL0238,4
ITEM03422,ORD08862,PROD0296,SELL0282,2
ITEM03423,ORD06581,PROD0098,SELL0056,3
ITEM03424,ORD06417,PROD0183,SELL0261,4
ITEM03425,ORD06826,PROD0347,SELL0269,1
ITEM03426,ORD04476,PROD0028,SELL0127,3
ITEM03427,ORD08828,PROD0436,SELL0130,3
ITEM03428,ORD04542,PROD0167,SELL0124,4
ITEM03429,ORD07450,PROD0291,SELL0097,2
ITEM03430,ORD06826,PROD0098,SELL0112,3
ITEM03431,ORD05646,PROD0350,SELL0228,1
ITEM03432,ORD08304,PROD0343,SELL0037,1
ITEM03433,ORD07766,PROD0184,SELL0194,4
ITEM03434,ORD01424,PROD0488,SELL0150,3
ITEM03435,ORD06946,PROD0200,SELL0192,3
ITEM03436,ORD09590,PROD0031,SELL0269,3
ITEM03437,ORD07711,PROD0063,SELL0026,4
ITEM03438,ORD00709,PROD0197,SELL0060,1
ITEM03439,ORD04208,PROD0445,SELL0008,2
ITEM03440,ORD02733,PROD0338,SELL0110,3
ITEM03441,ORD09656,PROD0214,SELL0006,4
ITEM03442,ORD05747,PROD0267,SELL0172,3
ITEM03443,ORD02845,PROD0092,SELL0186,1
ITEM03444,ORD09758,PROD0344,SELL0155,3
ITEM03445,ORD03514,PROD0223,SELL0010,3
ITEM03446,ORD08751,PROD0264,SELL0148,4
ITEM03447,ORD01087,PROD0273,SELL0056,4
ITEM03448,ORD04657,PROD0166,SELL0226,3
ITEM03449,ORD07229,PROD0207,SELL0268,2
ITEM03450,ORD07083,PROD0334,SELL0110,4
ITEM03451,ORD09805,PROD0358,SELL0007,1
ITEM03452,ORD08311,PROD0298,SELL0244,2
ITEM03453,ORD00775,PROD0114,SELL0218,3
ITEM03454,ORD00575,PROD0239,SELL0240,3
ITEM03455,ORD06944,PROD0225,SELL0129,2
ITEM03456,ORD03198,PROD0153,SELL0004,4
ITEM03457,ORD00880,PROD0165,SELL0174,3
ITEM03458,ORD00487,PROD0057,SELL0103,2
ITEM03459,ORD03190,PROD0418,SELL0149,2
ITEM03460,ORD01462,PROD0393,SELL0241,2
ITEM03461,ORD07977,PROD0359,SELL0148,4
ITEM03462,ORD03672,PROD0050,SELL0257,3
ITEM03463,ORD03841,PROD0382,SELL0132,1
ITEM03464,ORD02381,PROD0201,SELL0064,1
ITEM03465,ORD02005,PROD0170,SELL0267,3
ITEM03466,ORD02494,PROD0196,SELL0107,2
ITEM03467,ORD03409,PROD0471,SELL0043,1
ITEM03468,ORD07290,PROD0360,SELL0267,3
ITEM03469,ORD07696,PROD0243,SELL0264,3
ITEM03470,ORD06862,PROD0073,SELL0017,3
ITEM03471,ORD04758,PROD0069,SELL0010,1
ITEM03472,ORD01480,PROD0266,SELL0215,4
ITEM03473,ORD08368,PROD0089,SELL0241,2
ITEM03474,ORD06542,PROD0117,SELL0156,1
ITEM03475,ORD01304,PROD0400,SELL0261,1
ITEM03476,ORD04634,PROD0290,SELL0225,4
ITEM03477,ORD04197,PROD0056,SELL0282,1
ITEM03478,ORD08243,PROD0353,SELL0065,4
ITEM03479,ORD01304,PROD0332,SELL0183,1
ITEM03480,ORD03172,PROD0385,SELL0057,3
ITEM03481,ORD08614,PROD0087,SELL0276,2
ITEM03482,ORD07650,PROD0213,SELL0113,3
ITEM03483,ORD03440,PROD0408,SELL0135,4
ITEM03484,ORD03818,PROD0191,SELL0229,1
ITEM03485,ORD08717,PROD0409,SELL0271,4
ITEM03486,ORD08805,PROD0389,SELL0101,3
ITEM03487,ORD04589,PROD0242,SELL0119,4
ITEM03488,ORD04679,PROD0171,SELL0236,1
ITEM03489,ORD05100,PROD0428,SELL0229,2
ITEM03490,ORD07345,PROD0136,SELL0234,2
ITEM03491,ORD02031,PROD0449,SELL0277,1
ITEM03492,ORD07245,PROD0038,SELL0066,2
ITEM03493,ORD03116,PROD0218,SELL0227,1
ITEM03494,ORD02376,PROD0371,SELL0056,3
ITEM03495,ORD05810,PROD0139,SELL0082,2
ITEM03496,ORD07192,PROD0126,SELL0232,4
ITEM03497,ORD00332,PROD0139,SELL0053,3
ITEM03498,ORD05509,PROD0470,SELL0277,4
ITEM03499,ORD01373,PROD0111,SELL0203,3
ITEM03500,ORD03190,PROD0078,SELL0125,3
ITEM03501,ORD09233,PROD0386,SELL0017,4
ITEM03502,ORD03971,PROD0066,SELL0259,4
ITEM03503,ORD07402,PROD0165,SELL0174,3
ITEM03504,ORD08209,PROD0147,SELL0020,1
ITEM03505,ORD04633,PROD0077,SELL0035,1
ITEM03506,ORD09780,PROD0296,SELL0249,3
ITEM03507,ORD07523,PROD0209,SELL0003,1
ITEM03508,ORD09361,PROD0208,SELL0214,4
ITEM03509,ORD07246,PROD0294,SELL0105,2
ITEM03510,ORD08085,PROD0473,SELL0276,2
ITEM03511,ORD06368,PROD0327,SELL0017,4
ITEM03512,ORD09529,PROD0266,SELL0022,4
ITEM03513,ORD08742,PROD0485,SELL0094,1
ITEM03514,ORD08190,PROD0338,SELL0296,2
ITEM03515,ORD03987,PROD0267,SELL0037,1
ITEM03516,ORD01772,PROD0464,SELL0097,4
ITEM03517,ORD02135,PROD0144,SELL0003,2
ITEM03518,ORD01340,PROD0313,SELL0172,2
ITEM03519,ORD06202,PROD0134,SELL0203,4
ITEM03520,ORD04685,PROD0448,SELL0130,3
ITEM03521,ORD06737,PROD0354,SELL0099,2
ITEM03522,ORD02369,PROD0480,SELL0169,1
ITEM03523,ORD05988,PROD0157,SELL0196,4
ITEM03524,ORD08559,PROD0443,SELL0267,3
ITEM03525,ORD08206,PROD0447,SELL0285,1
ITEM03526,ORD06134,PROD0296,SELL0170,3
ITEM03527,ORD07851,PROD0147,SELL0093,1
ITEM03528,ORD00467,PROD0066,SELL0273,2
ITEM03529,ORD03678,PROD0156,SELL0114,4
ITEM03530,ORD01542,PROD0496,SELL0152,2
ITEM03531,ORD04658,PROD0099,SELL0258,1
ITEM03532,ORD02012,PROD0126,SELL0237,2
ITEM03533,ORD04466,PROD0312,SELL0081,3
ITEM03534,ORD00522,PROD0401,SELL0293,4
ITEM03535,ORD09944,PROD0395,SELL0215,3
ITEM03536,ORD08056,PROD0115,SELL0271,3
ITEM03537,ORD03829,PROD0322,SELL0239,3
ITEM03538,ORD01788,PROD0091,SELL0078,1
ITEM03539,ORD07943,PROD0071,SELL0044,3
ITEM03540,ORD09345,PROD0348,SELL0279,1
ITEM03541,ORD05407,PROD0197,SELL0003,2
ITEM03542,ORD03013,PROD0077,SELL0138,4
ITEM03543,ORD00582,PROD0119,SELL0087,1
ITEM03544,ORD03880,PROD0401,SELL0098,4
ITEM03545,ORD08757,PROD0449,SELL0009,1
ITEM03546,ORD06363,PROD0276,SELL0159,1
ITEM03547,ORD06701,PROD0143,SELL0076,2
ITEM03548,ORD09182,PROD0489,SELL0186,3
ITEM03549,ORD06001,PROD0021,SELL0225,2
ITEM03550,ORD02872,PROD0400,SELL0004,1
ITEM03551,ORD08688,PROD0069,SELL0066,3
ITEM03552,ORD04381,PROD0349,SELL0063,2
ITEM03553,ORD00648,PROD0322,SELL0197,1
ITEM03554,ORD00003,PROD0263,SELL0190,3
ITEM03555,ORD07961,PROD0029,SELL0144,1
ITEM03556,ORD09483,PROD0097,SELL0209,3
ITEM03557,ORD00030,PROD0415,SELL0196,3
ITEM03558,ORD01616,PROD0192,SELL0056,1
ITEM03559,ORD08344,PROD0070,SELL0094,2
ITEM03560,ORD04711,PROD0058,SELL0115,2
ITEM03561,ORD09456,PROD0191,SELL0032,1
ITEM03562,ORD00418,PROD0066,SELL0126,2
ITEM03563,ORD03190,PROD0450,SELL0081,1
ITEM03564,ORD03561,PROD0292,SELL0296,2
ITEM03565,ORD08852,PROD0162,SELL0260,1
ITEM03566,ORD04639,PROD0096,SELL0254,2
ITEM03567,ORD05193,PROD0019,SELL0089,2
ITEM03568,ORD01637,PROD0366,SELL0138,1
ITEM03569,ORD06432,PROD0435,SELL0048,1
ITEM03570,ORD01383,PROD0308,SELL0298,3
ITEM03571,ORD03665,PROD0350,SELL0073,1
ITEM03572,ORD00002,PROD0169,SELL0246,3
ITEM03573,ORD02935,PROD0417,SELL0277,1
ITEM03574,ORD04806,PROD0478,SELL0127,3
ITEM03575,ORD01976,PROD0365,SELL0156,1
ITEM03576,ORD09356,PROD0240,SELL0276,1
ITEM03577,ORD07955,PROD0209,SELL0124,1
ITEM03578,ORD01739,PROD0305,SELL0053,1
ITEM03579,ORD05699,PROD0142,SELL0108,1
ITEM03580,ORD07128,PROD0354,SELL0229,1
ITEM03581,ORD01284,PROD0342,SELL0150,1
ITEM03582,ORD00021,PROD0481,SELL0155,2
ITEM03583,ORD00449,PROD0209,SELL0135,3
ITEM03584,ORD06234,PROD0488,SELL0075,1
ITEM03585,ORD00420,PROD0316,SELL0281,2
ITEM03586,ORD02891,PROD0362,SELL0254,2
ITEM03587,ORD07101,PROD0393,SELL0189,2
ITEM03588,ORD09227,PROD0499,SELL0105,4
ITEM03589,ORD02144,PROD0192,SELL0065,1
ITEM03590,ORD05168,PROD0194,SELL0180,4
ITEM03591,ORD07608,PROD0317,SELL0049,4
ITEM03592,ORD07286,PROD0485,SELL0037,2
ITEM03593,ORD07601,PROD0419,SELL0160,3
ITEM03594,ORD00311,PROD0050,SELL0117,1
ITEM03595,ORD05705,PROD0296,SELL0231,2
ITEM03596,ORD05263,PROD0409,SELL0104,2
ITEM03597,ORD02705,PROD0159,SELL0299,4
ITEM03598,ORD00713,PROD0235,SELL0102,1
ITEM03599,ORD06489,PROD0285,SELL0218,4
ITEM03600,ORD09030,PROD0431,SELL0224,1
ITEM03601,ORD09411,PROD0094,SELL0032,2
ITEM03602,ORD02310,PROD0279,SELL0177,3
ITEM03603,ORD00739,PROD0138,SELL0008,2
ITEM03604,ORD06609,PROD0385,SELL0048,4
ITEM03605,ORD06393,PROD0403,SELL0267,3
ITEM03606,ORD05238,PROD0352,SELL0032,1
ITEM03607,ORD05231,PROD0408,SELL0222,2
ITEM03608,ORD02720,PROD0176,SELL0277,3
ITEM03609,ORD08493,PROD0059,SELL0010,4
ITEM03610,ORD00216,PROD0149,SELL0171,2
ITEM03611,ORD07191,PROD0282,SELL0034,3
ITEM03612,ORD07763,PROD0500,SELL0019,3
ITEM03613,ORD07120,PROD0155,SELL0237,1
ITEM03614,ORD07926,PROD0075,SELL0298,1
ITEM03615,ORD02790,PROD0205,SELL0289,1
ITEM03616,ORD05139,PROD0422,SELL0125,2
ITEM03617,ORD04434,PROD0489,SELL0184,2
ITEM03618,ORD03145,PROD0279,SELL0153,2
ITEM03619,ORD00343,PROD0314,SELL0071,4
ITEM03620,ORD09853,PROD0233,SELL0259,2
ITEM03621,ORD03431,PROD0061,SELL0026,2
ITEM03622,ORD00819,PROD0258,SELL0175,2
ITEM03623,ORD00710,PROD0330,SELL0186,4
ITEM03624,ORD04240,PROD0174,SELL0269,1
ITEM03625,ORD03099,PROD0133,SELL0131,1
ITEM03626,ORD05582,PROD0276,SELL0184,4
ITEM03627,ORD05841,PROD0376,SELL0187,1
ITEM03628,ORD09568,PROD0418,SELL0242,3
ITEM03629,ORD03993,PROD0398,SELL0177,1
ITEM03630,ORD04114,PROD0449,SELL0152,3
ITEM03631,ORD09230,PROD0375,SELL0072,1
ITEM03632,ORD09715,PROD0191,SELL0144,3
ITEM03633,ORD05985,PROD0139,SELL0045,2
ITEM03634,ORD08623,PROD0108,SELL0038,1
ITEM03635,ORD07418,PROD0456,SELL0293,3
ITEM03636,ORD09563,PROD0151,SELL0139,2
ITEM03637,ORD03011,PROD0430,SELL0263,2
ITEM03638,ORD02305,PROD0320,SELL0294,3
ITEM03639,ORD08208,PROD0456,SELL0236,3
ITEM03640,ORD02545,PROD0225,SELL0211,2
ITEM03641,ORD00058,PROD0437,SELL0143,3
ITEM03642,ORD05589,PROD0012,SELL0291,3
ITEM03643,ORD07234,PROD0273,SELL0195,3
ITEM03644,ORD01101,PROD0452,SELL0223,2
ITEM03645,ORD08952,PROD0284,SELL0087,1
ITEM03646,ORD00220,PROD0370,SELL0173,2
ITEM03647,ORD05698,PROD0053,SELL0085,1
ITEM03648,ORD01970,PROD0446,SELL0259,3
ITEM03649,ORD06245,PROD0082,SELL0126,1
ITEM03650,ORD01369,PROD0223,SELL0193,3
ITEM03651,ORD06044,PROD0200,SELL0115,4
ITEM03652,ORD03647,PROD0001,SELL0025,3
ITEM03653,ORD03168,PROD0104,SELL0164,1
ITEM03654,ORD01292,PROD0179,SELL0203,3
ITEM03655,ORD00209,PROD0235,SELL0187,3
ITEM03656,ORD06609,PROD0291,SELL0147,1
ITEM03657,ORD04336,PROD0478,SELL0200,4
ITEM03658,ORD03452,PROD0175,SELL0075,2
ITEM03659,ORD06277,PROD0416,SELL0077,3
ITEM03660,ORD07776,PROD0446,SELL0235,3
ITEM03661,ORD01663,PROD0337,SELL0202,1
ITEM03662,ORD06937,PROD0472,SELL0187,4
ITEM03663,ORD06444,PROD0385,SELL0162,4
ITEM03664,ORD06587,PROD0159,SELL0007,4
ITEM03665,ORD03484,PROD0125,SELL0197,3
ITEM03666,ORD05576,PROD0261,SELL0201,1
ITEM03667,ORD07334,PROD0060,SELL0044,1
ITEM03668,ORD06922,PROD0293,SELL0210,4
ITEM03669,ORD09352,PROD0200,SELL0116,2
ITEM03670,ORD04599,PROD0457,SELL0300,4
ITEM03671,ORD02529,PROD0117,SELL0160,3
ITEM03672,ORD03291,PROD0217,SELL0089,3
ITEM03673,ORD01369,PROD0177,SELL0213,2
ITEM03674,ORD08632,PROD0106,SELL0255,3
ITEM03675,ORD07275,PROD0230,SELL0149,1
ITEM03676,ORD08188,PROD0378,SELL0111,2
ITEM03677,ORD04052,PROD0213,SELL0029,1
ITEM03678,ORD00872,PROD0490,SELL0241,4
ITEM03679,ORD07830,PROD0197,SELL0024,3
ITEM03680,ORD03518,PROD0145,SELL0172,1
ITEM03681,ORD03358,PROD0169,SELL0281,1
ITEM03682,ORD07016,PROD0345,SELL0186,3
ITEM03683,ORD08850,PROD0322,SELL0029,4
ITEM03684,ORD01788,PROD0262,SELL0160,4
ITEM03685,ORD04941,PROD0284,SELL0253,4
ITEM03686,ORD00102,PROD0495,SELL0268,3
ITEM03687,ORD07403,PROD0462,SELL0201,3
ITEM03688,ORD07031,PROD0410,SELL0014,2
ITEM03689,ORD06158,PROD0449,SELL0104,2
ITEM03690,ORD04639,PROD0067,SELL0276,4
ITEM03691,ORD06632,PROD0092,SELL0074,4
ITEM03692,ORD01614,PROD0469,SELL0073,1
ITEM03693,ORD07484,PROD0115,SELL0210,4
ITEM03694,ORD05516,PROD0223,SELL0215,4
ITEM03695,ORD03796,PROD0311,SELL0029,4
ITEM03696,ORD00726,PROD0477,SELL0251,2
ITEM03697,ORD08157,PROD0349,SELL0254,2
ITEM03698,ORD03200,PROD0212,SELL0192,4
ITEM03699,ORD06753,PROD0039,SELL0133,4
ITEM03700,ORD07086,PROD0211,SELL0181,4
ITEM03701,ORD01937,PROD0214,SELL0131,1
ITEM03702,ORD02563,PROD0081,SELL0203,1
ITEM03703,ORD02084,PROD0419,SELL0101,3
ITEM03704,ORD09538,PROD0362,SELL0131,3
ITEM03705,ORD07350,PROD0090,SELL0137,3
ITEM03706,ORD09743,PROD0045,SELL0234,4
ITEM03707,ORD04439,PROD0276,SELL0095,4
ITEM03708,ORD01579,PROD0155,SELL0269,1
ITEM03709,ORD00423,PROD0297,SELL0175,4
ITEM03710,ORD08403,PROD0414,SELL0037,2
ITEM03711,ORD03337,PROD0266,SELL0009,4
ITEM03712,ORD00206,PROD0114,SELL0123,1
ITEM03713,ORD05747,PROD0202,SELL0214,4
ITEM03714,ORD00156,PROD0175,SELL0099,2
ITEM03715,ORD00660,PROD0273,SELL0169,1
ITEM03716,ORD09821,PROD0275,SELL0103,4
ITEM03717,ORD00943,PROD0204,SELL0292,4
ITEM03718,ORD02995,PROD0158,SELL0281,3
ITEM03719,ORD06828,PROD0380,SELL0293,1
ITEM03720,ORD01041,PROD0022,SELL0100,1
ITEM03721,ORD08889,PROD0426,SELL0226,3
ITEM03722,ORD08650,PROD0198,SELL0110,1
ITEM03723,ORD04237,PROD0029,SELL0152,3
ITEM03724,ORD01601,PROD0478,SELL0200,1
ITEM03725,ORD06489,PROD0208,SELL0051,2
ITEM03726,ORD00059,PROD0204,SELL0103,3
ITEM03727,ORD04655,PROD0270,SELL0179,2
ITEM03728,ORD09395,PROD0480,SELL0215,1
ITEM03729,ORD00211,PROD0149,SELL0264,1
ITEM03730,ORD08438,PROD0288,SELL0004,3
ITEM03731,ORD07840,PROD0459,SELL0135,4
ITEM03732,ORD05902,PROD0272,SELL0130,1
ITEM03733,ORD02774,PROD0154,SELL0125,4
ITEM03734,ORD01092,PROD0424,SELL0111,2
ITEM03735,ORD07512,PROD0291,SELL0118,3
ITEM03736,ORD04609,PROD0388,SELL0135,3
ITEM03737,ORD05516,PROD0404,SELL0278,1
ITEM03738,ORD05603,PROD0441,SELL0225,2
ITEM03739,ORD01019,PROD0493,SELL0064,3
ITEM03740,ORD02167,PROD0203,SELL0039,3
ITEM03741,ORD05777,PROD0407,SELL0228,2
ITEM03742,ORD04835,PROD0189,SELL0206,4
ITEM03743,ORD03741,PROD0223,SELL0110,1
ITEM03744,ORD05878,PROD0057,SELL0071,1
ITEM03745,ORD06738,PROD0101,SELL0225,4
ITEM03746,ORD03746,PROD0451,SELL0046,4
ITEM03747,ORD03971,PROD0101,SELL0102,3
ITEM03748,ORD06488,PROD0283,SELL0128,4
ITEM03749,ORD09358,PROD0392,SELL0171,4
ITEM03750,ORD00650,PROD0375,SELL0031,1
ITEM03751,ORD05395,PROD0347,SELL0018,2
ITEM03752,ORD04432,PROD0105,SELL0062,4
ITEM03753,ORD02516,PROD0313,SELL0091,2
ITEM03754,ORD05272,PROD0208,SELL0095,1
ITEM03755,ORD03910,PROD0135,SELL0100,2
ITEM03756,ORD06057,PROD0491,SELL0229,1
ITEM03757,ORD02835,PROD0009,SELL0166,4
ITEM03758,ORD05081,PROD0316,SELL0066,1
ITEM03759,ORD03592,PROD0328,SELL0274,4
ITEM03760,ORD00043,PROD0195,SELL0259,2
ITEM03761,ORD08696,PROD0314,SELL0231,2
ITEM03762,ORD08375,PROD0230,SELL0018,2
ITEM03763,ORD04134,PROD0190,SELL0206,3
ITEM03764,ORD05364,PROD0451,SELL0120,1
ITEM03765,ORD00821,PROD0241,SELL0204,1
ITEM03766,ORD07826,PROD0016,SELL0008,4
ITEM03767,ORD00667,PROD0282,SELL0294,4
ITEM03768,ORD07617,PROD0157,SELL0136,2
ITEM03769,ORD05291,PROD0415,SELL0116,3
ITEM03770,ORD05964,PROD0488,SELL0253,1
ITEM03771,ORD06660,PROD0359,SELL0058,3
ITEM03772,ORD06975,PROD0106,SELL0126,4
ITEM03773,ORD00310,PROD0209,SELL0042,1
ITEM03774,ORD01291,PROD0433,SELL0125,2
ITEM03775,ORD03491,PROD0036,SELL0093,2
ITEM03776,ORD00353,PROD0117,SELL0205,4
ITEM03777,ORD02614,PROD0219,SELL0258,3
ITEM03778,ORD07229,PROD0118,SELL0021,1
ITEM03779,ORD06736,PROD0305,SELL0022,2
ITEM03780,ORD05614,PROD0015,SELL0107,3
ITEM03781,ORD02097,PROD0023,SELL0205,2
ITEM03782,ORD08317,PROD0369,SELL0176,1
ITEM03783,ORD04499,PROD0070,SELL0150,3
ITEM03784,ORD01634,PROD0322,SELL0040,4
ITEM03785,ORD08609,PROD0369,SELL0286,2
ITEM03786,ORD09581,PROD0082,SELL0038,1
ITEM03787,ORD05120,PROD0405,SELL0127,4
ITEM03788,ORD08120,PROD0282,SELL0178,4
ITEM03789,ORD03830,PROD0100,SELL0136,4
ITEM03790,ORD06202,PROD0480,SELL0248,4
ITEM03791,ORD06541,PROD0272,SELL0066,2
ITEM03792,ORD00893,PROD0014,SELL0250,2
ITEM03793,ORD07731,PROD0008,SELL0123,4
ITEM03794,ORD08096,PROD0149,SELL0222,3
ITEM03795,ORD03805,PROD0260,SELL0175,1
ITEM03796,ORD08599,PROD0266,SELL0086,3
ITEM03797,ORD07389,PROD0016,SELL0145,3
ITEM03798,ORD05523,PROD0400,SELL0179,3
ITEM03799,ORD02684,PROD0286,SELL0126,3
ITEM03800,ORD08387,PROD0277,SELL0246,3
ITEM03801,ORD02818,PROD0050,SELL0025,3
ITEM03802,ORD03825,PROD0439,SELL0279,1
ITEM03803,ORD05708,PROD0398,SELL0145,4
